S1_Current density (A/cm2),S1_Voltage (V),S1_Faradaic efficiency,S1_CO conversion,S1_Crossover rate,S1_Capture energy (MJ/kgCO2),S1_Electricity price (USD/kWh),S1_Membrane cost (USD/m2),ST_Current density (A/cm2),ST_Voltage (V),ST_Faradaic efficiency,ST_CO conversion,ST_Crossover rate,ST_Capture energy (MJ/kgCO2),ST_Electricity price (USD/kWh),ST_Membrane cost (USD/m2)
0.7818006873542218,0.0036593968266038185,0.30111637669375374,0.012285217586458817,0.002955268663775234,0.004404642150958549,0.01860415848180128,0.0064348402180367525,0.5743617761093092,1.013552074097177,0.7038763245133022,0.9857151857645602,0.996435959009922,0.9995480193518533,0.9336193413635394,0.9987324752513935
0.4505190618489043,-0.03501255024973398,0.28195799785803694,-0.020979877956577946,-0.028193766493790243,-0.02999407711860377,-0.04118464542982755,-0.02859447590172703,0.22222786195748145,1.0149907097599438,0.7213830305184353,1.017955194479112,1.0266549301370127,1.025649643648736,0.9347452110617103,1.02624908304444
0.3888873457843774,0.029081989253729432,0.29521216825973695,0.05008200252353384,0.024351486757631713,0.02444738501258153,0.09409221167281612,0.025662770348873133,0.1704850243093161,0.9683125850348328,0.6639907526796288,0.9775622876081056,0.9744777227362166,0.9714252753613266,0.9575399789196701,0.972292955699175
0.6798522536023748,0.04488769679156376,0.35133150834806154,0.040948016986997286,0.03047803721545247,0.033361701870109735,0.02286872078124122,0.028286100482827363,0.4303512547860988,0.9781041083453741,0.7191313614679069,0.9552023411076813,0.9681948547225417,0.966483960858197,0.8998921981293319,0.9695724532699284
0.643701636613956,0.007988322147187204,0.26834909666199164,0.027828105614548394,0.008807594740033292,0.010482866246798913,0.06768518518175766,0.007464482027366363,0.42952995219519907,0.9817564184734099,0.6508480791082131,0.9949401111581857,0.9890588366476523,0.9861526968012578,0.9619532827545154,0.9875395929369835
0.5565653118662763,0.03297914687967759,0.3032182581003889,0.0224495760510043,0.04094184555859555,0.042104246729974065,0.093108760200791,0.037823963551243435,0.36706332379937967,0.9632648821667577,0.6700756002412649,0.9291478911581091,0.95875154984349,0.9626990906754813,0.9437700784564576,0.9609674984983951
0.6758621189102249,0.0028482895483329215,0.33220136437136055,0.03973481660111443,0.007699386163829739,0.010227231661313866,0.01954698788596038,0.009142676682773758,0.4611108662872969,0.9798694978646634,0.6897181020033769,1.0018227850169132,0.9942639597665327,0.9888882501963133,0.9094575471026839,0.9913262271905585
0.5401807230478047,0.0070383587268269595,0.36957216180048214,0.02005268938756546,0.012863381202502387,0.009871636506991731,-0.0010377230841188696,0.014239160518139497,0.3025498850841143,0.9866374161404581,0.7755713442282365,0.9781947499234387,0.9868263912067472,0.985747089975843,0.8929274318907883,0.9882912181087361
0.48151843804415423,0.0020174741441470827,0.21686595668968833,0.005558825155951629,-0.0023204354021719824,-0.0016087467275028389,0.03506245489454334,-0.006227566429129261,0.2293740189646284,1.003678535949778,0.6364535650353202,0.9987648314429058,1.0009832156986098,1.0040425623859246,0.9440026821880786,1.0067309368895374
0.7098067481404602,0.016077135339298852,0.32168652221258837,0.03415095737828033,0.014160105501246507,0.015793793050072866,0.01416496418302949,0.01003322201270569,0.4803547286824996,0.9896709646626098,0.7123845669350448,0.9959187238080859,0.9839055707956912,0.9889708845528582,0.8997747375423104,0.985191066712113
0.4845603586803178,-0.018767945487267325,0.3550779981114682,-0.010034341470976444,-0.024116979873897045,-0.02276994642974198,0.04991804278868512,-0.02775547968463273,0.2564640939888594,1.0214516590848608,0.7637513124230499,1.0201948157843905,1.0226595053663443,1.0216031578752565,1.012941176640024,1.0221102136858478
0.7176122535542575,0.018844262438995958,0.14862731568522092,0.01318587364416161,0.016392390134032674,0.016163274896177388,0.07939497331821846,0.018107125029402083,0.5207772667603728,0.988163396361206,0.507393890192529,0.9598766066119446,0.982138634950947,0.9811177548718458,0.9440777567103874,0.9819405325829674
0.6472783684256174,-0.006989744841676066,0.3007293019598692,0.024041444743508215,-0.00794117627488874,-0.005040546047701802,0.03340085504501591,-0.005495686984001703,0.44641480156678415,0.9958988550528374,0.6696296674323792,1.016905132500466,1.0088786434280084,1.005567311660354,0.9390288738217446,1.0085835688258524
0.582120120004466,0.03007981914431026,0.3605851600617367,0.03263999039928151,0.025471822230927046,0.02696984367128375,0.055726290271420786,0.025266958120039547,0.3872134740493892,0.9791368353965899,0.754935718439697,0.968699764484471,0.9773785947948691,0.9789673853201382,0.9276014441800953,0.9775530330749915
0.6866156701324959,0.016082431395108246,0.3378481689944665,0.02713774018333895,0.008432574642690066,0.008589832518886453,0.05549615793845262,0.01135507866580177,0.5248902325541236,0.9952584210193676,0.7470517103399357,0.9856999780762338,0.9894811400078752,0.9894616830919701,0.9565445957186763,0.989255230792425
0.5967310400352548,-0.02875910639938129,0.13454320992103688,-0.008151979357079158,-0.021571815402678635,-0.025139847226126406,0.02407841089851174,-0.027086071391979112,0.3588758314498426,1.010744874304102,0.5182429385670585,1.0212829886750796,1.0250897462906252,1.0191063515500574,0.9753935783923795,1.0229807463233733
0.5635943109410373,-0.013913798507068956,0.1783492609881939,-0.006506503786602031,-0.010251192934981312,-0.007449466783382066,0.05804270660074801,-0.010004375918695014,0.36308316890493164,0.9976587428006685,0.5528551214610915,0.9991082634151556,1.0103967624685708,1.0129661121853304,0.9567401281552081,1.0110384702695403
0.6476399653807626,0.023590473250320775,0.4096752041287626,0.04936055962157686,0.03179489296359151,0.02898364211074142,0.0634239955812131,0.02944369299375461,0.38010004927180785,0.9722222942108235,0.7861740141119051,0.9749975969306669,0.9704921258432899,0.9695435423598373,0.9250185424135696,0.9719789958016608
0.541459816883999,0.012968285019381966,0.43628969616909846,0.04168020725276669,0.010875294280549912,0.012494324668277164,0.06392854491619081,0.01464510505912734,0.3033292728235545,0.9854409603134793,0.7926166027055644,0.9958743593423295,0.9878479995721661,0.9850371238652564,0.9628153082419525,0.9863586399638431
0.5391946396954017,0.04827678992052174,0.41153297441980724,0.048422352373882815,0.04280023707159084,0.0503986551670337,0.13959868098311845,0.04368715672333834,0.3391432066778004,0.9469106960536282,0.7313112462798168,0.9444482023051264,0.9543759740995712,0.9525018750546018,0.9521426045358742,0.9545434520618712
0.5602635623393827,-0.007885969547181565,0.19094950636732724,-0.01183778713356966,-0.020269049354921367,-0.020204661231721315,0.018544735377403077,-0.021877523193814277,0.3348985298965844,1.0251452637388598,0.5565210318251037,1.0172231716237683,1.0205118388851069,1.019211611401259,0.9629598022925705,1.0248971071942743
0.35672889687684084,0.026754121940857106,0.23743773249630185,0.03528884958421333,0.019481715178648003,0.020885785154039507,0.0369134176274448,0.016112405225972688,0.13604622132172173,0.9791176161651072,0.6216647783227289,0.982336792616727,0.9779971474247691,0.9836911493649463,0.9058959288070609,0.9805280760124678
0.6244157954086954,0.00017446037295840616,0.2834364607190605,0.005015438389319736,-0.005034371393406429,-0.004375178932025868,0.02945977503934969,-0.006186153543596139,0.40327718690978176,1.0073998336227767,0.6670303075439443,1.0006748888466148,1.009923954064947,1.0067175200721128,0.9494097261753168,1.0056364814534062
