func,grid,k,slicing_feat_idx,slicing_feat_name,interval_idx,lo_norm,hi_norm,lo_raw,hi_raw,attr_0,attr_1
conditional,20,4,0,Conditional (x0),12,0.58,0.62,0.1998,0.2996,0.36257,4.33801
conditional,20,4,0,Conditional (x0),13,0.62,0.66,0.2996,0.3995,0.20607,4.11969
conditional,20,4,0,Conditional (x0),14,0.66,0.7,0.3995,0.4994,0.19231,4.63582
conditional,20,4,0,Conditional (x0),15,0.7,0.74,0.4994,0.5993,0.15602,4.48297
conditional,20,4,0,Conditional (x0),16,0.74,0.78,0.5993,0.6992,0.19182,3.92098
conditional,20,4,0,Conditional (x0),17,0.78,0.82,0.6992,0.7991,0.26806,4.38407
conditional,20,4,0,Conditional (x0),18,0.82,0.86,0.7991,0.899,0.81227,4.37027
conditional,20,4,0,Conditional (x0),19,0.86,0.9,0.899,0.9988,2.29046,4.34892
conditional,20,4,1,Linear (x1),0,0.1,0.14,-0.999,-0.8991,4.08787,3.02983
conditional,20,4,1,Linear (x1),1,0.14,0.18,-0.8991,-0.7992,4.12813,4.04043
conditional,20,4,1,Linear (x1),2,0.18,0.22,-0.7992,-0.6994,4.29225,3.40687
conditional,20,4,1,Linear (x1),3,0.22,0.26,-0.6994,-0.5995,4.02456,3.54764
conditional,20,4,1,Linear (x1),4,0.26,0.3,-0.5995,-0.4997,3.96706,3.24445
conditional,20,4,1,Linear (x1),5,0.3,0.34,-0.4997,-0.3998,4.19335,4.1357
conditional,20,4,1,Linear (x1),6,0.34,0.38,-0.3998,-0.3,4.3853,3.95928
conditional,20,4,1,Linear (x1),7,0.38,0.42,-0.3,-0.2001,4.24245,3.84986
conditional,20,4,1,Linear (x1),8,0.42,0.46,-0.2001,-0.1002,4.21033,3.4515
conditional,20,4,1,Linear (x1),9,0.46,0.5,-0.1002,-0.0004,3.95767,3.74616
conditional,20,4,1,Linear (x1),10,0.5,0.54,-0.0004,0.0995,4.36488,4.33211
conditional,20,4,1,Linear (x1),11,0.54,0.58,0.0995,0.1993,4.28616,3.76535
conditional,20,4,1,Linear (x1),12,0.58,0.62,0.1993,0.2992,4.4971,4.64853
conditional,20,4,1,Linear (x1),13,0.62,0.66,0.2992,0.3991,4.53367,3.65174
conditional,20,4,1,Linear (x1),14,0.66,0.7,0.3991,0.4989,4.80279,5.3046
conditional,20,4,1,Linear (x1),15,0.7,0.74,0.4989,0.5988,4.62881,4.08873
conditional,20,4,1,Linear (x1),16,0.74,0.78,0.5988,0.6986,4.11053,3.70267
conditional,20,4,1,Linear (x1),17,0.78,0.82,0.6986,0.7985,4.00397,3.71291
conditional,20,4,1,Linear (x1),18,0.82,0.86,0.7985,0.8984,4.23307,3.61653
conditional,20,4,1,Linear (x1),19,0.86,0.9,0.8984,0.9982,4.15654,4.4599
conditional,20,5,0,Conditional (x0),0,0.1,0.14,-0.9989,-0.899,9.14591,4.85739
conditional,20,5,0,Conditional (x0),1,0.14,0.18,-0.899,-0.7991,7.69423,3.93843
conditional,20,5,0,Conditional (x0),2,0.18,0.22,-0.7991,-0.6992,8.30864,4.04241
conditional,20,5,0,Conditional (x0),3,0.22,0.26,-0.6992,-0.5993,7.94495,4.07748
conditional,20,5,0,Conditional (x0),4,0.26,0.3,-0.5993,-0.4994,9.08359,4.42991
conditional,20,5,0,Conditional (x0),5,0.3,0.34,-0.4994,-0.3996,8.8067,4.35216
conditional,20,5,0,Conditional (x0),6,0.34,0.38,-0.3996,-0.2997,8.60725,4.3513
conditional,20,5,0,Conditional (x0),7,0.38,0.42,-0.2997,-0.1998,9.25856,4.54271
conditional,20,5,0,Conditional (x0),8,0.42,0.46,-0.1998,-0.0999,8.37661,4.2369
conditional,20,5,0,Conditional (x0),9,0.46,0.5,-0.0999,-0.0,9.70251,5.11852
conditional,20,5,0,Conditional (x0),10,0.5,0.54,-0.0,0.0999,1.31987,4.59505
conditional,20,5,0,Conditional (x0),11,0.54,0.58,0.0999,0.1998,0.37143,4.26261
conditional,20,5,0,Conditional (x0),12,0.58,0.62,0.1998,0.2996,0.26677,4.34067
conditional,20,5,0,Conditional (x0),13,0.62,0.66,0.2996,0.3995,0.37001,4.11728
conditional,20,5,0,Conditional (x0),14,0.66,0.7,0.3995,0.4994,0.52255,4.63567
conditional,20,5,0,Conditional (x0),15,0.7,0.74,0.4994,0.5993,0.23795,4.48314
conditional,20,5,0,Conditional (x0),16,0.74,0.78,0.5993,0.6992,0.20741,3.9207
conditional,20,5,0,Conditional (x0),17,0.78,0.82,0.6992,0.7991,0.29872,4.38585
conditional,20,5,0,Conditional (x0),18,0.82,0.86,0.7991,0.899,0.50875,4.36197
conditional,20,5,0,Conditional (x0),19,0.86,0.9,0.899,0.9988,3.36516,4.3452
conditional,20,5,1,Linear (x1),0,0.1,0.14,-0.999,-0.8991,4.08539,2.60062
conditional,20,5,1,Linear (x1),1,0.14,0.18,-0.8991,-0.7992,4.12901,4.01318
conditional,20,5,1,Linear (x1),2,0.18,0.22,-0.7992,-0.6994,4.29323,3.52806
conditional,20,5,1,Linear (x1),3,0.22,0.26,-0.6994,-0.5995,4.0239,3.25701
conditional,20,5,1,Linear (x1),4,0.26,0.3,-0.5995,-0.4997,3.96712,3.25643
conditional,20,5,1,Linear (x1),5,0.3,0.34,-0.4997,-0.3998,4.19304,4.11472
conditional,20,5,1,Linear (x1),6,0.34,0.38,-0.3998,-0.3,4.38537,3.99356
conditional,20,5,1,Linear (x1),7,0.38,0.42,-0.3,-0.2001,4.24275,3.84295
conditional,20,5,1,Linear (x1),8,0.42,0.46,-0.2001,-0.1002,4.20983,3.49912
conditional,20,5,1,Linear (x1),9,0.46,0.5,-0.1002,-0.0004,3.95987,3.58712
conditional,20,5,1,Linear (x1),10,0.5,0.54,-0.0004,0.0995,4.36218,4.46867
conditional,20,5,1,Linear (x1),11,0.54,0.58,0.0995,0.1993,4.28591,3.71837
conditional,20,5,1,Linear (x1),12,0.58,0.62,0.1993,0.2992,4.4967,4.78145
conditional,20,5,1,Linear (x1),13,0.62,0.66,0.2992,0.3991,4.53231,3.51918
conditional,20,5,1,Linear (x1),14,0.66,0.7,0.3991,0.4989,4.80281,5.43323
conditional,20,5,1,Linear (x1),15,0.7,0.74,0.4989,0.5988,4.63172,4.37532
conditional,20,5,1,Linear (x1),16,0.74,0.78,0.5988,0.6986,4.1099,3.5438
conditional,20,5,1,Linear (x1),17,0.78,0.82,0.6986,0.7985,4.004,3.75075
conditional,20,5,1,Linear (x1),18,0.82,0.86,0.7985,0.8984,4.23304,3.65454
conditional,20,5,1,Linear (x1),19,0.86,0.9,0.8984,0.9982,4.1549,4.57017
rosenbrock,3,2,0,Quadratic (x0),0,0.1,0.3667,-0.9989,-0.333,8.92025,3.34097
rosenbrock,3,2,0,Quadratic (x0),1,0.3667,0.6333,-0.333,0.3329,10.24688,8.96741
rosenbrock,3,2,0,Quadratic (x0),2,0.6333,0.9,0.3329,0.9988,35.0914,13.71884
rosenbrock,3,2,1,Parabolic (x1),0,0.1,0.3667,-0.999,-0.3332,6.41966,3.22151
rosenbrock,3,2,1,Parabolic (x1),1,0.3667,0.6333,-0.3332,0.3325,18.10799,10.67194
rosenbrock,3,2,1,Parabolic (x1),2,0.6333,0.9,0.3325,0.9982,32.98191,17.24202
rosenbrock,3,3,0,Quadratic (x0),0,0.1,0.3667,-0.9989,-0.333,30.87165,10.39608
rosenbrock,3,3,0,Quadratic (x0),1,0.3667,0.6333,-0.333,0.3329,96.5951,21.90476
rosenbrock,3,3,0,Quadratic (x0),2,0.6333,0.9,0.3329,0.9988,15.55068,5.83929
rosenbrock,3,3,1,Parabolic (x1),0,0.1,0.3667,-0.999,-0.3332,25.95119,11.3446
rosenbrock,3,3,1,Parabolic (x1),1,0.3667,0.6333,-0.3332,0.3325,64.72449,16.30713
rosenbrock,3,3,1,Parabolic (x1),2,0.6333,0.9,0.3325,0.9982,81.90495,9.89317
rosenbrock,3,4,0,Quadratic (x0),0,0.1,0.3667,-0.9989,-0.333,55.01015,19.52294
rosenbrock,3,4,0,Quadratic (x0),1,0.3667,0.6333,-0.333,0.3329,66.27393,19.79169
rosenbrock,3,4,0,Quadratic (x0),2,0.6333,0.9,0.3329,0.9988,9.24625,3.35693
rosenbrock,3,4,1,Parabolic (x1),0,0.1,0.3667,-0.999,-0.3332,22.69134,8.6492
rosenbrock,3,4,1,Parabolic (x1),1,0.3667,0.6333,-0.3332,0.3325,66.94791,22.42388
rosenbrock,3,4,1,Parabolic (x1),2,0.6333,0.9,0.3325,0.9982,88.07871,24.28065
rosenbrock,3,5,0,Quadratic (x0),0,0.1,0.3667,-0.9989,-0.333,42.33962,12.65234
rosenbrock,3,5,0,Quadratic (x0),1,0.3667,0.6333,-0.333,0.3329,75.93456,21.47858
rosenbrock,3,5,0,Quadratic (x0),2,0.6333,0.9,0.3329,0.9988,11.09822,3.81562
rosenbrock,3,5,1,Parabolic (x1),0,0.1,0.3667,-0.999,-0.3332,24.8602,9.51462
rosenbrock,3,5,1,Parabolic (x1),1,0.3667,0.6333,-0.3332,0.3325,63.1833,17.9199
rosenbrock,3,5,1,Parabolic (x1),2,0.6333,0.9,0.3325,0.9982,79.85226,13.8856
rosenbrock,5,2,0,Quadratic (x0),0,0.1,0.26,-0.9989,-0.5993,10.6241,3.41455
rosenbrock,5,2,0,Quadratic (x0),1,0.26,0.42,-0.5993,-0.1998,7.90741,4.25685
rosenbrock,5,2,0,Quadratic (x0),2,0.42,0.58,-0.1998,0.1998,96.65585,8.27371
rosenbrock,5,2,0,Quadratic (x0),3,0.58,0.74,0.1998,0.5993,214.31569,13.2457
rosenbrock,5,2,0,Quadratic (x0),4,0.74,0.9,0.5993,0.9988,59.06506,3.89614
rosenbrock,5,2,1,Parabolic (x1),0,0.1,0.26,-0.999,-0.5995,24.98483,3.98549
rosenbrock,5,2,1,Parabolic (x1),1,0.26,0.42,-0.5995,-0.2001,39.27642,4.85776
rosenbrock,5,2,1,Parabolic (x1),2,0.42,0.58,-0.2001,0.1993,63.75442,5.69721
rosenbrock,5,2,1,Parabolic (x1),3,0.58,0.74,0.1993,0.5988,124.7399,7.62323
rosenbrock,5,2,1,Parabolic (x1),4,0.74,0.9,0.5988,0.9982,65.54239,6.85237
rosenbrock,5,3,0,Quadratic (x0),0,0.1,0.26,-0.9989,-0.5993,24.29933,12.94402
rosenbrock,5,3,0,Quadratic (x0),1,0.26,0.42,-0.5993,-0.1998,180.43065,47.71261
rosenbrock,5,3,0,Quadratic (x0),2,0.42,0.58,-0.1998,0.1998,98.60738,25.40673
rosenbrock,5,3,0,Quadratic (x0),3,0.58,0.74,0.1998,0.5993,65.19407,18.88953
rosenbrock,5,3,0,Quadratic (x0),4,0.74,0.9,0.5993,0.9988,14.39324,4.70317
rosenbrock,5,3,1,Parabolic (x1),0,0.1,0.26,-0.999,-0.5995,25.97925,15.70589
rosenbrock,5,3,1,Parabolic (x1),1,0.26,0.42,-0.5995,-0.2001,44.14796,15.6337
rosenbrock,5,3,1,Parabolic (x1),2,0.42,0.58,-0.2001,0.1993,77.48018,19.9835
rosenbrock,5,3,1,Parabolic (x1),3,0.58,0.74,0.1993,0.5988,154.60825,29.79629
rosenbrock,5,3,1,Parabolic (x1),4,0.74,0.9,0.5988,0.9982,86.38501,10.74273
rosenbrock,5,4,0,Quadratic (x0),0,0.1,0.26,-0.9989,-0.5993,69.71774,18.76853
rosenbrock,5,4,0,Quadratic (x0),1,0.26,0.42,-0.5993,-0.1998,224.64233,52.6473
rosenbrock,5,4,0,Quadratic (x0),2,0.42,0.58,-0.1998,0.1998,54.58515,15.18346
rosenbrock,5,4,0,Quadratic (x0),3,0.58,0.74,0.1998,0.5993,10.09364,5.03471
rosenbrock,5,4,0,Quadratic (x0),4,0.74,0.9,0.5993,0.9988,11.38724,3.8303
rosenbrock,5,4,1,Parabolic (x1),0,0.1,0.26,-0.999,-0.5995,22.61011,6.51043
rosenbrock,5,4,1,Parabolic (x1),1,0.26,0.42,-0.5995,-0.2001,39.34769,12.18654
rosenbrock,5,4,1,Parabolic (x1),2,0.42,0.58,-0.2001,0.1993,75.38716,21.92601
rosenbrock,5,4,1,Parabolic (x1),3,0.58,0.74,0.1993,0.5988,152.07372,38.38959
rosenbrock,5,4,1,Parabolic (x1),4,0.74,0.9,0.5988,0.9982,90.95743,24.75217
rosenbrock,5,5,0,Quadratic (x0),0,0.1,0.26,-0.9989,-0.5993,20.8743,9.27845
rosenbrock,5,5,0,Quadratic (x0),1,0.26,0.42,-0.5993,-0.1998,173.06705,39.19957
rosenbrock,5,5,0,Quadratic (x0),2,0.42,0.58,-0.1998,0.1998,74.85991,20.62605
rosenbrock,5,5,0,Quadratic (x0),3,0.58,0.74,0.1998,0.5993,46.78331,15.0825
rosenbrock,5,5,0,Quadratic (x0),4,0.74,0.9,0.5993,0.9988,12.60075,3.68765
rosenbrock,5,5,1,Parabolic (x1),0,0.1,0.26,-0.999,-0.5995,22.8692,10.15902
rosenbrock,5,5,1,Parabolic (x1),1,0.26,0.42,-0.5995,-0.2001,37.07185,12.99364
rosenbrock,5,5,1,Parabolic (x1),2,0.42,0.58,-0.2001,0.1993,64.08172,17.43797
rosenbrock,5,5,1,Parabolic (x1),3,0.58,0.74,0.1993,0.5988,128.83432,25.55271
rosenbrock,5,5,1,Parabolic (x1),4,0.74,0.9,0.5988,0.9982,70.87127,8.50487
rosenbrock,7,2,0,Quadratic (x0),0,0.1,0.2143,-0.9989,-0.7135,12.26074,4.64943
rosenbrock,7,2,0,Quadratic (x0),1,0.2143,0.3286,-0.7135,-0.4281,15.35878,7.56445
rosenbrock,7,2,0,Quadratic (x0),2,0.3286,0.4429,-0.4281,-0.1427,27.62601,8.30372
rosenbrock,7,2,0,Quadratic (x0),3,0.4429,0.5571,-0.1427,0.1427,72.26925,14.67046
rosenbrock,7,2,0,Quadratic (x0),4,0.5571,0.6714,0.1427,0.4281,137.27057,24.02429
rosenbrock,7,2,0,Quadratic (x0),5,0.6714,0.7857,0.4281,0.7135,150.66083,24.87667
rosenbrock,7,2,0,Quadratic (x0),6,0.7857,0.9,0.7135,0.9988,19.29854,5.03488
rosenbrock,7,2,1,Parabolic (x1),0,0.1,0.2143,-0.999,-0.7137,18.55054,6.17212
rosenbrock,7,2,1,Parabolic (x1),1,0.2143,0.3286,-0.7137,-0.4283,25.63844,7.51055
rosenbrock,7,2,1,Parabolic (x1),2,0.3286,0.4429,-0.4283,-0.143,44.74734,11.19524
rosenbrock,7,2,1,Parabolic (x1),3,0.4429,0.5571,-0.143,0.1423,62.80511,13.59326
rosenbrock,7,2,1,Parabolic (x1),4,0.5571,0.6714,0.1423,0.4276,112.43224,20.08299
rosenbrock,7,2,1,Parabolic (x1),5,0.6714,0.7857,0.4276,0.7129,108.52375,15.06766
rosenbrock,7,2,1,Parabolic (x1),6,0.7857,0.9,0.7129,0.9982,58.46963,6.51552
rosenbrock,7,3,0,Quadratic (x0),0,0.1,0.2143,-0.9989,-0.7135,15.95331,7.64436
rosenbrock,7,3,0,Quadratic (x0),1,0.2143,0.3286,-0.7135,-0.4281,130.01997,34.39784
rosenbrock,7,3,0,Quadratic (x0),2,0.3286,0.4429,-0.4281,-0.1427,124.51994,30.58551
rosenbrock,7,3,0,Quadratic (x0),3,0.4429,0.5571,-0.1427,0.1427,58.28867,17.21943
rosenbrock,7,3,0,Quadratic (x0),4,0.5571,0.6714,0.1427,0.4281,26.32871,11.7135
rosenbrock,7,3,0,Quadratic (x0),5,0.6714,0.7857,0.4281,0.7135,16.26236,6.04359
rosenbrock,7,3,0,Quadratic (x0),6,0.7857,0.9,0.7135,0.9988,13.8581,4.03009
rosenbrock,7,3,1,Parabolic (x1),0,0.1,0.2143,-0.999,-0.7137,16.01756,8.2915
rosenbrock,7,3,1,Parabolic (x1),1,0.2143,0.3286,-0.7137,-0.4283,24.11946,10.56191
rosenbrock,7,3,1,Parabolic (x1),2,0.3286,0.4429,-0.4283,-0.143,39.50015,14.24597
rosenbrock,7,3,1,Parabolic (x1),3,0.4429,0.5571,-0.143,0.1423,54.11071,16.62601
rosenbrock,7,3,1,Parabolic (x1),4,0.5571,0.6714,0.1423,0.4276,99.91465,24.70811
rosenbrock,7,3,1,Parabolic (x1),5,0.6714,0.7857,0.4276,0.7129,97.40622,17.29207
rosenbrock,7,3,1,Parabolic (x1),6,0.7857,0.9,0.7129,0.9982,54.41394,6.83863
rosenbrock,7,4,0,Quadratic (x0),0,0.1,0.2143,-0.9989,-0.7135,66.14064,20.75369
rosenbrock,7,4,0,Quadratic (x0),1,0.2143,0.3286,-0.7135,-0.4281,219.46768,65.52261
rosenbrock,7,4,0,Quadratic (x0),2,0.3286,0.4429,-0.4281,-0.1427,166.46216,44.27245
rosenbrock,7,4,0,Quadratic (x0),3,0.4429,0.5571,-0.1427,0.1427,61.69513,17.72551
rosenbrock,7,4,0,Quadratic (x0),4,0.5571,0.6714,0.1427,0.4281,14.47361,6.87922
rosenbrock,7,4,0,Quadratic (x0),5,0.6714,0.7857,0.4281,0.7135,11.11509,5.37265
rosenbrock,7,4,0,Quadratic (x0),6,0.7857,0.9,0.7135,0.9988,13.36251,4.28361
rosenbrock,7,4,1,Parabolic (x1),0,0.1,0.2143,-0.999,-0.7137,19.21062,7.12677
rosenbrock,7,4,1,Parabolic (x1),1,0.2143,0.3286,-0.7137,-0.4283,30.71632,11.75675
rosenbrock,7,4,1,Parabolic (x1),2,0.3286,0.4429,-0.4283,-0.143,51.80788,19.06629
rosenbrock,7,4,1,Parabolic (x1),3,0.4429,0.5571,-0.143,0.1423,77.9509,25.93627
rosenbrock,7,4,1,Parabolic (x1),4,0.5571,0.6714,0.1423,0.4276,147.3851,42.494
rosenbrock,7,4,1,Parabolic (x1),5,0.6714,0.7857,0.4276,0.7129,155.94777,39.83315
rosenbrock,7,4,1,Parabolic (x1),6,0.7857,0.9,0.7129,0.9982,89.26695,24.22667
rosenbrock,7,5,0,Quadratic (x0),0,0.1,0.2143,-0.9989,-0.7135,25.88083,11.0687
rosenbrock,7,5,0,Quadratic (x0),1,0.2143,0.3286,-0.7135,-0.4281,234.73,47.3373
rosenbrock,7,5,0,Quadratic (x0),2,0.3286,0.4429,-0.4281,-0.1427,211.99573,41.95769
rosenbrock,7,5,0,Quadratic (x0),3,0.4429,0.5571,-0.1427,0.1427,91.63545,24.24068
rosenbrock,7,5,0,Quadratic (x0),4,0.5571,0.6714,0.1427,0.4281,45.03155,17.5803
rosenbrock,7,5,0,Quadratic (x0),5,0.6714,0.7857,0.4281,0.7135,22.68105,8.77289
rosenbrock,7,5,0,Quadratic (x0),6,0.7857,0.9,0.7135,0.9988,13.61669,3.86207
rosenbrock,7,5,1,Parabolic (x1),0,0.1,0.2143,-0.999,-0.7137,30.36339,10.05679
rosenbrock,7,5,1,Parabolic (x1),1,0.2143,0.3286,-0.7137,-0.4283,43.26806,15.26915
rosenbrock,7,5,1,Parabolic (x1),2,0.3286,0.4429,-0.4283,-0.143,68.58814,20.13421
rosenbrock,7,5,1,Parabolic (x1),3,0.4429,0.5571,-0.143,0.1423,91.79935,24.86938
rosenbrock,7,5,1,Parabolic (x1),4,0.5571,0.6714,0.1423,0.4276,167.07625,41.04765
rosenbrock,7,5,1,Parabolic (x1),5,0.6714,0.7857,0.4276,0.7129,162.64594,27.19399
rosenbrock,7,5,1,Parabolic (x1),6,0.7857,0.9,0.7129,0.9982,92.87071,13.07464
rosenbrock,10,2,0,Quadratic (x0),0,0.1,0.18,-0.9989,-0.7991,11.36452,4.22259
rosenbrock,10,2,0,Quadratic (x0),1,0.18,0.26,-0.7991,-0.5993,16.25809,4.32358
rosenbrock,10,2,0,Quadratic (x0),2,0.26,0.34,-0.5993,-0.3996,14.68269,6.68108
rosenbrock,10,2,0,Quadratic (x0),3,0.34,0.42,-0.3996,-0.1998,5.22769,5.8101
rosenbrock,10,2,0,Quadratic (x0),4,0.42,0.5,-0.1998,-0.0,1.9503,5.86766
rosenbrock,10,2,0,Quadratic (x0),5,0.5,0.58,-0.0,0.1998,1.99649,5.35248
rosenbrock,10,2,0,Quadratic (x0),6,0.58,0.66,0.1998,0.3995,6.03772,5.87926
rosenbrock,10,2,0,Quadratic (x0),7,0.66,0.74,0.3995,0.5993,19.74322,6.4761
rosenbrock,10,2,0,Quadratic (x0),8,0.74,0.82,0.5993,0.7991,22.52836,4.50402
rosenbrock,10,2,0,Quadratic (x0),9,0.82,0.9,0.7991,0.9988,23.95321,4.53355
rosenbrock,10,2,1,Parabolic (x1),0,0.1,0.18,-0.999,-0.7992,4.60691,1.90676
rosenbrock,10,2,1,Parabolic (x1),1,0.18,0.26,-0.7992,-0.5995,4.57251,2.79175
rosenbrock,10,2,1,Parabolic (x1),2,0.26,0.34,-0.5995,-0.3998,4.54474,11.38966
rosenbrock,10,2,1,Parabolic (x1),3,0.34,0.42,-0.3998,-0.2001,5.22841,12.81224
rosenbrock,10,2,1,Parabolic (x1),4,0.42,0.5,-0.2001,-0.0004,4.38054,7.19617
rosenbrock,10,2,1,Parabolic (x1),5,0.5,0.58,-0.0004,0.1993,4.91185,4.159
rosenbrock,10,2,1,Parabolic (x1),6,0.58,0.66,0.1993,0.3991,4.94776,4.6812
rosenbrock,10,2,1,Parabolic (x1),7,0.66,0.74,0.3991,0.5988,5.34255,6.15334
rosenbrock,10,2,1,Parabolic (x1),8,0.74,0.82,0.5988,0.7985,4.64761,6.35603
rosenbrock,10,2,1,Parabolic (x1),9,0.82,0.9,0.7985,0.9982,4.65286,8.64852
rosenbrock,10,3,0,Quadratic (x0),0,0.1,0.18,-0.9989,-0.7991,17.9441,5.14409
rosenbrock,10,3,0,Quadratic (x0),1,0.18,0.26,-0.7991,-0.5993,28.70921,13.66723
rosenbrock,10,3,0,Quadratic (x0),2,0.26,0.34,-0.5993,-0.3996,162.89072,40.25644
rosenbrock,10,3,0,Quadratic (x0),3,0.34,0.42,-0.3996,-0.1998,128.12096,27.03597
rosenbrock,10,3,0,Quadratic (x0),4,0.42,0.5,-0.1998,-0.0,101.43516,20.40274
rosenbrock,10,3,0,Quadratic (x0),5,0.5,0.58,-0.0,0.1998,76.76371,16.51701
rosenbrock,10,3,0,Quadratic (x0),6,0.58,0.66,0.1998,0.3995,58.16041,14.07509
rosenbrock,10,3,0,Quadratic (x0),7,0.66,0.74,0.3995,0.5993,38.48988,11.42338
rosenbrock,10,3,0,Quadratic (x0),8,0.74,0.82,0.5993,0.7991,13.30263,4.4857
rosenbrock,10,3,0,Quadratic (x0),9,0.82,0.9,0.7991,0.9988,15.26397,4.21056
rosenbrock,10,3,1,Parabolic (x1),0,0.1,0.18,-0.999,-0.7992,17.88969,8.1544
rosenbrock,10,3,1,Parabolic (x1),1,0.18,0.26,-0.7992,-0.5995,26.32099,12.02283
rosenbrock,10,3,1,Parabolic (x1),2,0.26,0.34,-0.5995,-0.3998,30.81098,10.76766
rosenbrock,10,3,1,Parabolic (x1),3,0.34,0.42,-0.3998,-0.2001,43.71757,12.08227
rosenbrock,10,3,1,Parabolic (x1),4,0.42,0.5,-0.2001,-0.0004,51.31218,12.69212
rosenbrock,10,3,1,Parabolic (x1),5,0.5,0.58,-0.0004,0.1993,78.37002,17.30042
rosenbrock,10,3,1,Parabolic (x1),6,0.58,0.66,0.1993,0.3991,131.6795,26.21846
rosenbrock,10,3,1,Parabolic (x1),7,0.66,0.74,0.3991,0.5988,116.49747,16.57059
rosenbrock,10,3,1,Parabolic (x1),8,0.74,0.82,0.5988,0.7985,88.40401,9.01744
rosenbrock,10,3,1,Parabolic (x1),9,0.82,0.9,0.7985,0.9982,54.81915,7.13199
rosenbrock,10,4,0,Quadratic (x0),0,0.1,0.18,-0.9989,-0.7991,99.92961,22.7355
rosenbrock,10,4,0,Quadratic (x0),1,0.18,0.26,-0.7991,-0.5993,79.22343,19.10847
rosenbrock,10,4,0,Quadratic (x0),2,0.26,0.34,-0.5993,-0.3996,5.8598,12.4583
rosenbrock,10,4,0,Quadratic (x0),3,0.34,0.42,-0.3996,-0.1998,3.04692,7.43188
rosenbrock,10,4,0,Quadratic (x0),4,0.42,0.5,-0.1998,-0.0,0.78699,5.63273
rosenbrock,10,4,0,Quadratic (x0),5,0.5,0.58,-0.0,0.1998,2.36834,6.30745
rosenbrock,10,4,0,Quadratic (x0),6,0.58,0.66,0.1998,0.3995,1.72304,6.62514
rosenbrock,10,4,0,Quadratic (x0),7,0.66,0.74,0.3995,0.5993,27.7528,5.03338
rosenbrock,10,4,0,Quadratic (x0),8,0.74,0.82,0.5993,0.7991,12.96823,4.33016
rosenbrock,10,4,0,Quadratic (x0),9,0.82,0.9,0.7991,0.9988,19.88089,4.21199
rosenbrock,10,4,1,Parabolic (x1),0,0.1,0.18,-0.999,-0.7992,13.29231,0.92228
rosenbrock,10,4,1,Parabolic (x1),1,0.18,0.26,-0.7992,-0.5995,14.99881,2.59368
rosenbrock,10,4,1,Parabolic (x1),2,0.26,0.34,-0.5995,-0.3998,15.32771,4.19948
rosenbrock,10,4,1,Parabolic (x1),3,0.34,0.42,-0.3998,-0.2001,13.15678,6.7923
rosenbrock,10,4,1,Parabolic (x1),4,0.42,0.5,-0.2001,-0.0004,9.61751,18.22784
rosenbrock,10,4,1,Parabolic (x1),5,0.5,0.58,-0.0004,0.1993,6.89823,8.33915
rosenbrock,10,4,1,Parabolic (x1),6,0.58,0.66,0.1993,0.3991,16.04225,74.554
rosenbrock,10,4,1,Parabolic (x1),7,0.66,0.74,0.3991,0.5988,40.96206,61.13012
rosenbrock,10,4,1,Parabolic (x1),8,0.74,0.82,0.5988,0.7985,49.55849,5.17106
rosenbrock,10,4,1,Parabolic (x1),9,0.82,0.9,0.7985,0.9982,33.75906,2.62451
rosenbrock,10,5,0,Quadratic (x0),0,0.1,0.18,-0.9989,-0.7991,17.97841,9.63615
rosenbrock,10,5,0,Quadratic (x0),1,0.18,0.26,-0.7991,-0.5993,110.23013,25.15022
rosenbrock,10,5,0,Quadratic (x0),2,0.26,0.34,-0.5993,-0.3996,332.24954,64.06594
rosenbrock,10,5,0,Quadratic (x0),3,0.34,0.42,-0.3996,-0.1998,202.73257,40.68827
rosenbrock,10,5,0,Quadratic (x0),4,0.42,0.5,-0.1998,-0.0,106.71502,25.34509
rosenbrock,10,5,0,Quadratic (x0),5,0.5,0.58,-0.0,0.1998,39.13591,12.20894
rosenbrock,10,5,0,Quadratic (x0),6,0.58,0.66,0.1998,0.3995,13.80042,6.21827
rosenbrock,10,5,0,Quadratic (x0),7,0.66,0.74,0.3995,0.5993,16.46554,9.08733
rosenbrock,10,5,0,Quadratic (x0),8,0.74,0.82,0.5993,0.7991,14.61764,6.91146
rosenbrock,10,5,0,Quadratic (x0),9,0.82,0.9,0.7991,0.9988,17.25926,5.34631
rosenbrock,10,5,1,Parabolic (x1),0,0.1,0.18,-0.999,-0.7992,21.68958,6.80657
rosenbrock,10,5,1,Parabolic (x1),1,0.18,0.26,-0.7992,-0.5995,32.34575,10.94466
rosenbrock,10,5,1,Parabolic (x1),2,0.26,0.34,-0.5995,-0.3998,38.49045,12.35931
rosenbrock,10,5,1,Parabolic (x1),3,0.34,0.42,-0.3998,-0.2001,53.16124,16.23928
rosenbrock,10,5,1,Parabolic (x1),4,0.42,0.5,-0.2001,-0.0004,68.60535,20.01636
rosenbrock,10,5,1,Parabolic (x1),5,0.5,0.58,-0.0004,0.1993,101.32902,28.67399
rosenbrock,10,5,1,Parabolic (x1),6,0.58,0.66,0.1993,0.3991,167.84874,42.12896
rosenbrock,10,5,1,Parabolic (x1),7,0.66,0.74,0.3991,0.5988,150.87906,32.28333
rosenbrock,10,5,1,Parabolic (x1),8,0.74,0.82,0.5988,0.7985,125.96657,19.66008
