Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Pressure [kPa],H_ads [kJ/mol]
1239.83,0.420398,9.22586,9.4234,0.995264,182.809,5.0,-2085.615234375
818.72,0.385614,4.78991,5.54071,1.30739,90.422,5.0,-3057.802734375
2407.42,0.505751,4.01664,5.58846,0.851523,186.777,5.0,-2477.41259765625
3376.15,0.688303,6.47562,9.17897,0.719375,1343.45,5.0,-1849.0186767578125
860.724,0.380447,3.48902,4.88632,1.22631,36.9041,5.0,-3019.659912109375
1427.04,0.453131,4.56473,5.72858,0.957227,135.37,5.0,-3049.30419921875
5937.75,0.824896,10.66197,11.93213,0.359315,1653.17,5.0,-1303.292724609375
396.309,0.238107,3.53127,4.19283,1.35684,6.42325,5.0,-2811.63623046875
1189.29,0.475047,5.51095,6.80196,1.10257,15.4683,5.0,-3470.312255859375
1314.64,0.449595,4.88835,7.29186,1.081,450.483,5.0,-2477.844482421875
4172.24,0.83425,11.31671,15.0264,0.471682,4067.31,5.0,-1470.8095703125
5614.43,0.813774,8.75026,12.27296,0.398317,3036.37,5.0,-1551.749267578125
1246.39,0.416702,5.43126,6.87973,1.06414,421.68,5.0,-2736.8759765625
1316.78,0.476728,9.21555,9.4422,0.960502,170.899,5.0,-1796.8800048828125
2814.74,0.660606,6.23739,9.31582,0.771116,1154.02,5.0,-1973.410400390625
2453.66,0.626449,8.88056,9.73501,0.698602,775.766,5.0,-2485.0419921875
1705.38,0.600577,8.43163,9.02587,0.993154,304.553,5.0,-2473.580078125
3289.77,0.812321,8.08638,16.28,0.636205,5174.7,5.0,-1560.280029296875
3440.58,0.717302,7.45738,11.76172,0.644377,1383.64,5.0,-1493.283935546875
3720.15,0.658481,4.82631,6.52251,0.755668,1192.13,5.0,-2009.5211181640625
3590.37,0.762665,9.4408,10.56366,0.609002,1735.63,5.0,-1884.5655517578125
953.137,0.527894,6.91289,7.10727,1.65749,187.264,5.0,-2232.329833984375
2933.25,0.673112,9.48471,10.09307,0.674771,1019.64,5.0,-2312.362548828125
450.292,0.201061,4.23402,6.37374,1.48584,44.4281,5.0,-2490.655517578125
4721.83,0.873359,11.36325,20.39867,0.351075,6415.16,5.0,-1330.3507080078125
2514.97,0.642371,5.82472,7.6208,0.860792,687.227,5.0,-2024.5477294921875
506.72,0.293982,3.51626,5.01624,1.35855,78.2644,5.0,-3726.13720703125
2947.18,0.806463,14.40372,14.58619,0.54585,885.793,5.0,-2366.784423828125
375.809,0.238909,3.88882,4.41168,1.83306,8.06114,5.0,-3423.349365234375
2846.0,0.712086,6.82929,7.43782,0.745247,521.432,5.0,-2362.951904296875
3639.38,0.819585,8.35788,16.26823,0.57435,5287.2,5.0,-1543.684326171875
897.824,0.365133,7.86759,8.0232,1.23293,110.35,5.0,-2092.54931640625
1592.02,0.468351,3.8167,11.16805,0.922797,384.846,5.0,-1919.2628173828125
202.13,0.199783,3.35181,4.69106,1.78922,10.9349,5.0,-4074.378662109375
3269.03,0.838757,9.23474,18.8574,0.549538,3917.0,5.0,-1761.1661376953125
2378.81,0.583847,7.49901,8.22785,0.802657,325.918,5.0,-2253.292724609375
881.454,0.495342,20.12041,20.2678,0.994005,1097.44,5.0,-1400.011474609375
3673.83,0.82724,9.34551,16.29671,0.561479,5453.48,5.0,-1557.6556396484375
3361.53,0.898791,36.68526,37.28139,0.262768,7524.72,5.0,-1750.287841796875
1252.42,0.505526,4.50179,6.79532,1.09169,110.229,5.0,-2944.662841796875
718.856,0.404912,5.02618,5.80956,1.54221,65.2239,5.0,-2967.971923828125
2328.97,0.568959,6.81592,8.16051,0.841212,344.488,5.0,-1893.4136962890625
3214.55,0.760576,9.90739,12.51924,0.68555,1922.57,5.0,-1920.1865234375
2492.41,0.695841,10.40959,11.67245,0.695204,480.147,5.0,-1822.5621337890625
676.819,0.471036,3.45023,6.9031,1.38619,116.247,5.0,-3003.18505859375
1721.54,0.605384,4.58327,14.1532,1.00347,1082.31,5.0,-1993.7689208984375
1082.95,0.406976,8.78103,9.45998,1.07345,163.642,5.0,-1806.8992919921875
3216.79,0.730078,8.31601,11.87529,0.642528,1809.49,5.0,-1935.54833984375
2126.22,0.63338,9.15583,10.33095,0.818193,343.999,5.0,-1828.679931640625
610.102,0.455579,3.4084,6.97562,1.41543,102.61,5.0,-3134.770263671875
568.795,0.321489,3.3103,5.03063,1.42033,26.6369,5.0,-3615.221923828125
416.809,0.229904,3.61518,4.2633,1.3109,13.1464,5.0,-3518.9287109375
741.888,0.366753,4.1145,5.5836,1.27183,43.2136,5.0,-3283.413330078125
2046.61,0.639269,9.91346,10.67846,0.819486,409.741,5.0,-2041.8646240234375
4538.95,0.811454,10.48154,12.83808,0.441157,1876.26,5.0,-1612.4686279296875
426.437,0.289186,4.90806,7.07698,1.92372,113.528,5.0,-2799.061279296875
658.613,0.299271,3.95514,5.24359,1.25852,57.3465,5.0,-3352.485595703125
1366.94,0.509142,6.28732,7.63471,1.02297,140.595,5.0,-2617.0888671875
1575.62,0.517195,6.73139,7.93081,0.933825,190.67,5.0,-2528.952880859375
3956.45,0.776787,9.44914,12.01826,0.494706,1672.05,5.0,-1579.76611328125
844.037,0.342577,4.26215,5.65089,1.14794,52.526,5.0,-3089.89794921875
1557.52,0.548512,8.64336,9.31858,0.928447,614.172,5.0,-3121.52587890625
2053.23,0.597751,9.50896,10.06636,0.785237,447.167,5.0,-2541.508056640625
1113.29,0.398503,4.39184,6.12145,1.04854,76.7535,5.0,-2895.333251953125
1808.33,0.601817,14.14401,14.4887,0.703873,674.153,5.0,-1762.192626953125
1650.76,0.48708,4.71301,5.71046,0.991289,98.3347,5.0,-2876.483154296875
2997.63,0.749009,12.37688,13.99075,0.605096,3311.64,5.0,-2367.838623046875
2638.03,0.708277,12.5689,14.07647,0.663464,1534.61,5.0,-1807.48388671875
2854.18,0.778267,5.13478,15.72927,0.722792,2901.72,5.0,-1843.89892578125
4832.91,0.875405,13.95914,17.20886,0.340485,3132.78,5.0,-1466.3172607421875
788.743,0.452531,4.2155,4.60726,1.51776,20.2078,5.0,-3615.660888671875
4404.98,0.838887,11.90907,14.26164,0.445962,3717.85,5.0,-1776.45947265625
800.267,0.40507,3.85059,5.48546,1.35113,70.2273,5.0,-3298.868896484375
3467.85,0.733695,7.51209,9.05075,0.717836,1191.2,5.0,-1574.2406005859375
765.828,0.297588,5.67944,6.35371,1.33702,60.2583,5.0,-2084.734130859375
1658.72,0.563378,13.96321,14.24878,0.722309,642.646,5.0,-1566.4566650390625
3432.28,0.729597,7.11591,8.42306,0.639658,1341.26,5.0,-2128.373046875
5217.2,0.859383,14.5475,17.84896,0.337152,5307.59,5.0,-1572.09619140625
325.599,0.260056,3.36797,4.91816,1.65096,50.5364,5.0,-3313.55419921875
454.524,0.367739,3.53686,8.16643,2.23255,306.083,5.0,-2953.470458984375
670.381,0.302358,5.2865,5.96139,1.30238,99.4123,5.0,-2698.472900390625
4430.12,0.815234,10.79362,13.40053,0.458013,2790.23,5.0,-1584.29443359375
1140.71,0.493486,5.04667,5.86943,1.13798,50.402,5.0,-3020.030517578125
2456.99,0.673835,10.65777,11.19309,0.684553,457.39,5.0,-1910.804443359375
3184.41,0.718253,10.01341,10.57869,0.595893,687.829,5.0,-2677.258056640625
1472.02,0.494352,3.93625,5.31323,1.18214,174.213,5.0,-2837.742431640625
518.495,0.240268,3.72171,4.92965,1.19512,94.2493,5.0,-3187.43017578125
3529.03,0.717479,7.01661,10.2925,0.640002,1512.02,5.0,-2225.8193359375
2593.86,0.623415,6.813,7.45882,0.782165,261.415,5.0,-2702.014404296875
1059.83,0.484459,3.88278,6.10753,1.32093,151.304,5.0,-3121.421142578125
5770.34,0.966674,29.82931,30.56542,0.10409,24023.1,5.0,-642.2772827148438
3626.67,0.738395,8.43229,14.40653,0.564598,2671.09,5.0,-1513.125732421875
673.397,0.330539,7.11623,8.13974,1.5058,269.437,5.0,-1798.580810546875
1196.4,0.410359,4.40984,6.18944,1.07409,102.96,5.0,-2611.00244140625
3645.66,0.810252,10.02003,12.01667,0.565914,2654.25,5.0,-2026.4310302734375
1622.94,0.653263,13.71386,13.99681,0.868235,10.9239,5.0,-3259.3291015625
602.402,0.331357,3.61546,4.81962,1.47133,56.0811,5.0,-3464.4169921875
1973.28,0.595576,4.9928,7.88653,1.01221,483.626,5.0,-2435.3154296875
239.158,0.145751,3.90737,4.12303,1.61004,6.52314,5.0,-3201.88525390625
154.869,0.147726,4.56447,4.91574,2.24694,27.565,5.0,-3740.34423828125
2193.53,0.712909,7.69632,8.1937,0.816648,312.889,5.0,-2575.361572265625
1031.01,0.454776,3.97242,5.30282,1.26458,43.3405,5.0,-3401.7041015625
6421.92,0.938525,18.6299,26.03778,0.162011,20066.8,5.0,-910.3302612304688
500.412,0.264619,5.24128,6.46734,1.7562,208.255,5.0,-2461.535400390625
1746.37,0.553569,6.69464,7.43821,0.891919,161.228,5.0,-2708.39990234375
4950.45,0.829331,10.48272,12.35885,0.401378,3027.9,5.0,-1403.7581787109375
966.217,0.46094,4.33234,5.28163,1.1719,57.383,5.0,-3490.265869140625
2059.94,0.605133,8.27768,8.81231,0.791609,500.971,5.0,-2379.028076171875
777.86,0.372061,4.12586,5.50595,1.31783,38.2762,5.0,-3021.328369140625
1309.23,0.483115,4.84994,5.60431,1.05788,46.7084,5.0,-2865.798095703125
516.189,0.267388,3.56598,5.60655,1.2946,59.5126,5.0,-3398.52099609375
1498.04,0.533785,7.05083,7.77505,0.994076,202.196,5.0,-2552.697265625
5195.67,0.898152,14.74978,20.18941,0.271998,5043.58,5.0,-1236.1607666015625
1974.9,0.68155,21.97595,22.22491,0.559841,1301.75,5.0,-1457.450927734375
501.318,0.203977,4.39277,4.9613,1.48737,84.1493,5.0,-2493.385009765625
1234.83,0.426696,4.42942,5.41221,1.09119,109.794,5.0,-2899.679443359375
231.264,0.188113,3.43119,4.20216,1.52744,4.08122,5.0,-2997.205078125
3623.97,0.77804,8.83555,14.95587,0.556293,2237.04,5.0,-1618.9554443359375
5388.27,0.787207,8.23077,11.46781,0.451491,1285.06,5.0,-1482.666259765625
979.982,0.362799,4.53181,7.1407,1.05508,76.9784,5.0,-3005.98876953125
1349.16,0.514688,6.78496,7.80191,1.08998,190.075,5.0,-2745.840576171875
4329.46,0.720521,8.4097,12.82088,0.501197,1744.7,5.0,-1864.3604736328125
4168.12,0.797767,11.92604,14.67199,0.487667,6672.51,5.0,-1739.456298828125
455.313,0.265254,4.3804,5.02358,1.40476,29.3174,5.0,-3111.177490234375
2236.91,0.777278,14.4085,15.54614,0.658531,945.462,5.0,-2104.610107421875
4663.29,0.850342,13.34615,16.11244,0.353368,2837.51,5.0,-1420.33349609375
2149.55,0.504149,4.87148,6.97765,0.892589,203.367,5.0,-2174.4091796875
737.24,0.380351,5.56684,5.82161,1.04764,70.9239,5.0,-3020.52294921875
2855.84,0.767021,6.93382,15.29913,0.713822,1704.08,5.0,-1782.90234375
997.05,0.407846,3.37908,5.65111,1.20763,50.5514,5.0,-2949.547119140625
3039.75,0.711684,6.16173,11.85111,0.77386,1025.3,5.0,-1598.5760498046875
5786.79,0.936802,18.68104,19.99963,0.186071,15226.4,5.0,-830.1773071289062
4985.0,0.808445,8.6233,11.89436,0.469971,1196.0,5.0,-1354.3837890625
865.755,0.43843,4.18099,5.22817,1.20658,18.2251,5.0,-3607.790771484375
2093.29,0.591209,5.50928,7.62578,0.881508,654.552,5.0,-3147.00537109375
296.541,0.24371,3.56799,4.23739,1.56632,4.03604,5.0,-4020.657958984375
4809.0,0.796954,9.18784,11.59022,0.43262,2479.47,5.0,-1379.750244140625
601.797,0.28571,4.45781,5.4746,1.48252,65.8419,5.0,-2633.4345703125
361.523,0.18383,3.4239,4.57458,1.41414,25.7284,5.0,-2691.626708984375
5090.95,0.893449,13.29068,19.41722,0.294321,4936.45,5.0,-1321.1456298828125
682.755,0.343771,3.82707,5.02799,1.43984,52.6153,5.0,-2949.998046875
1225.25,0.463339,4.43351,5.29732,1.09902,191.651,5.0,-3271.4853515625
3084.08,0.859028,27.08405,27.72226,0.351212,4065.6,5.0,-1814.42626953125
1243.19,0.503952,11.2444,12.31539,0.846979,1299.43,5.0,-3923.267333984375
1096.08,0.50901,3.6143,7.46883,1.30869,188.718,5.0,-2979.41259765625
4427.37,0.737213,5.53531,17.83928,0.536183,3181.76,5.0,-2623.738037109375
527.533,0.263426,3.66428,4.23452,1.62087,10.9063,5.0,-2858.51318359375
3835.6,0.657503,5.48932,7.591,0.651257,475.512,5.0,-1986.678955078125
477.385,0.269207,5.62353,6.11723,1.66147,133.247,5.0,-2605.38525390625
2550.6,0.58694,7.42677,8.31192,0.759209,372.614,5.0,-2158.528076171875
4034.96,0.851205,9.36212,17.44721,0.497277,3362.42,5.0,-1424.5927734375
612.716,0.328153,3.47867,4.44015,1.23977,22.2858,5.0,-3689.366455078125
219.94,0.114487,4.70133,5.33191,1.77897,23.4499,5.0,-2540.22412109375
1320.26,0.492166,4.81102,5.48835,1.17326,151.028,5.0,-3275.04736328125
4110.5,0.767625,9.78849,12.11764,0.545295,3552.96,5.0,-1972.0755615234375
1090.77,0.416479,3.75492,5.38442,1.154,163.778,5.0,-3206.634521484375
1298.26,0.607473,9.9446,10.53761,1.2117,343.057,5.0,-1946.911865234375
679.976,0.299925,3.54925,4.22985,1.09333,9.1253,5.0,-3550.0859375
784.011,0.395753,3.67965,4.41575,1.27621,12.6284,5.0,-3638.188720703125
3015.51,0.730713,9.11889,11.54794,0.736462,1058.15,5.0,-1969.495361328125
3898.29,0.776235,12.01422,14.44217,0.491097,1737.79,5.0,-2023.293212890625
1685.69,0.617794,19.42335,19.82624,0.712759,1233.83,5.0,-1538.3460693359375
3879.23,0.828548,8.71268,16.25018,0.543792,5457.74,5.0,-1477.861083984375
2961.85,0.659661,7.0048,7.46387,0.743614,493.914,5.0,-2379.82275390625
4449.96,0.769401,7.34192,10.11967,0.57773,786.185,5.0,-1328.432373046875
1031.81,0.414396,3.71735,6.29694,1.13819,109.771,5.0,-3168.645263671875
1581.22,0.524513,3.94622,5.89132,1.14161,244.126,5.0,-2684.577392578125
2953.15,0.724363,6.21781,10.28996,0.808712,842.849,5.0,-1481.7315673828125
2297.39,0.724736,9.13989,9.67931,0.761552,418.905,5.0,-2435.042236328125
438.165,0.244843,3.47359,4.27931,1.31179,6.57566,5.0,-3449.191162109375
2655.66,0.650943,6.12241,7.15497,0.819415,393.576,5.0,-1878.44384765625
656.718,0.302409,4.07548,5.51388,1.32107,192.202,5.0,-3131.9501953125
1922.58,0.673839,21.28639,21.6178,0.590276,1222.22,5.0,-1459.64453125
459.744,0.24719,3.96923,4.80527,1.29763,24.0043,5.0,-3663.7314453125
470.452,0.260468,3.63073,4.94555,1.70123,22.7442,5.0,-2992.035888671875
2636.94,0.707105,11.79901,12.19849,0.598387,704.898,5.0,-2077.565673828125
4226.27,0.815227,9.19698,11.81298,0.507773,1245.57,5.0,-1309.4881591796875
1950.11,0.619166,5.83142,6.98153,0.897373,184.089,5.0,-2835.151123046875
587.325,0.324542,4.36179,4.87435,1.29933,29.8172,5.0,-3648.823974609375
654.688,0.347703,3.72527,4.85073,1.30801,20.5473,5.0,-3543.805908203125
932.942,0.475381,5.21468,5.67203,1.20896,41.5528,5.0,-3498.901123046875
1772.3,0.57666,4.98089,6.109,1.12812,78.7671,5.0,-2400.010498046875
3084.33,0.70026,8.22138,12.31343,0.657692,1231.01,5.0,-1832.8828125
1591.87,0.589916,3.49297,8.77543,1.12657,476.386,5.0,-2544.235107421875
1231.9,0.458828,4.66528,7.22078,1.02005,146.55,5.0,-3285.76318359375
3490.6,0.807989,8.10567,16.25566,0.606465,5142.31,5.0,-1601.3397216796875
1090.34,0.424872,6.81409,9.53893,1.04809,850.79,5.0,-2182.879638671875
3778.18,0.769737,9.09056,11.43656,0.574926,4196.27,5.0,-1897.2041015625
881.025,0.376896,6.13832,6.66556,1.1884,222.601,5.0,-2576.158447265625
1393.78,0.48771,3.87196,6.11636,1.1964,133.666,5.0,-2663.5986328125
1090.72,0.455369,3.58611,5.12698,1.36518,40.7306,5.0,-3358.181396484375
1176.38,0.444414,6.7577,7.98055,1.18829,323.781,5.0,-2075.002197265625
4136.04,0.788442,8.71904,13.97546,0.50573,2476.22,5.0,-1264.6942138671875
3276.43,0.765398,5.14858,9.98441,0.745628,1478.44,10.0,-1796.6085205078125
4954.62,0.820375,9.13864,10.25326,0.462919,2553.73,10.0,-1727.9935302734375
3438.09,0.784474,8.5345,16.23244,0.615628,4842.76,10.0,-1611.4298095703125
4727.15,0.787416,8.70608,13.69434,0.426753,2703.36,10.0,-1498.42822265625
4574.15,0.847695,10.95663,15.44361,0.353837,5227.52,10.0,-1123.9188232421875
2181.63,0.618318,4.97692,7.78903,0.998405,796.414,10.0,-2481.15380859375
518.121,0.264625,3.99641,4.68884,1.28491,20.0045,10.0,-3676.673828125
4486.51,0.793665,9.32835,14.73782,0.46575,2500.49,10.0,-1282.484619140625
3327.88,0.717951,5.58933,8.45106,0.700831,501.565,10.0,-2124.22119140625
2946.22,0.65517,5.33267,7.21008,0.858867,238.791,10.0,-1926.977783203125
358.496,0.226024,4.53526,4.84094,1.41273,25.4803,10.0,-3797.423828125
1476.45,0.528434,6.61362,7.68688,1.05204,261.208,10.0,-2843.57958984375
2097.4,0.681026,7.62501,12.01807,0.912328,1609.55,10.0,-1834.0146484375
3775.07,0.74101,6.29143,13.48192,0.617967,1825.43,10.0,-1643.4990234375
201.795,0.234141,3.42525,3.95936,1.72081,2.93235,10.0,-4128.16796875
2608.84,0.590911,5.97507,7.23475,0.806006,684.295,10.0,-1916.1334228515625
2575.15,0.788815,15.71163,16.57915,0.552321,1520.92,10.0,-2099.010009765625
4044.17,0.763085,7.84428,10.76735,0.533344,1291.91,10.0,-1738.6558837890625
549.223,0.327208,5.2511,7.79604,2.10901,477.483,10.0,-2178.71435546875
1322.23,0.681084,12.47118,12.98719,1.12538,1223.14,10.0,-1791.57861328125
2020.15,0.591455,4.25422,7.93607,0.989013,653.223,10.0,-2607.173095703125
2030.95,0.632308,3.97074,10.01636,0.873654,2041.85,10.0,-2349.5791015625
2699.01,0.658718,7.60746,8.62431,0.770384,330.928,10.0,-1825.97119140625
1131.23,0.476688,4.03202,5.37225,1.04529,96.9108,10.0,-3512.30419921875
2926.83,0.724801,5.94624,12.9256,0.74184,1563.5,10.0,-1368.1632080078125
4658.04,0.867781,14.17601,17.34983,0.348444,3103.68,10.0,-1412.720947265625
120.351,0.151183,3.41904,3.81829,1.68198,0.876406,10.0,-3805.22216796875
3657.65,0.820909,9.01246,16.2721,0.574995,5357.5,10.0,-1502.149658203125
866.817,0.424846,7.44693,7.59812,1.47038,232.526,10.0,-2323.1171875
2768.22,0.633269,7.62919,8.21377,0.785929,363.754,10.0,-2279.700439453125
3298.53,0.742559,7.74875,14.1076,0.650632,2099.74,10.0,-1585.5897216796875
756.031,0.395133,4.13803,5.35963,1.51635,34.2095,10.0,-3058.75390625
3858.46,0.819299,8.45311,16.23638,0.54238,5386.08,10.0,-1497.8575439453125
3370.97,0.890294,34.30503,34.9422,0.272702,7142.52,10.0,-1786.511474609375
2842.69,0.64479,5.08066,6.45534,0.814751,474.693,10.0,-2470.693603515625
454.607,0.283735,3.35398,4.85999,1.4079,24.3967,10.0,-3354.884521484375
3578.91,0.806673,7.96317,16.18794,0.591158,5141.07,10.0,-1541.236328125
1336.47,0.479933,3.73,6.00316,1.04713,120.937,10.0,-2912.29833984375
1832.45,0.623527,4.83461,8.81757,1.09511,540.744,10.0,-2512.621337890625
337.259,0.226573,3.49838,5.02862,1.89006,40.146,10.0,-2790.238525390625
609.248,0.26797,5.4417,5.80695,1.45895,66.8076,10.0,-2373.873046875
865.141,0.383853,4.19731,5.83832,1.34814,73.1069,10.0,-3001.69873046875
5833.81,0.908257,13.56626,22.34941,0.243811,9251.19,10.0,-1059.5408935546875
2743.16,0.669929,6.59841,7.80644,0.750826,379.86,10.0,-2097.76513671875
5678.0,0.886449,12.10366,15.24621,0.27971,4195.74,10.0,-1356.68505859375
1053.67,0.449499,5.19631,6.52985,1.17685,69.4181,10.0,-3040.261962890625
947.262,0.307725,6.52922,8.91414,1.0875,389.47,10.0,-2138.59521484375
1562.86,0.469464,5.16398,5.83696,0.995266,56.105,10.0,-2523.593505859375
4806.99,0.783048,7.90357,10.02085,0.483692,2266.17,10.0,-1991.199951171875
3110.59,0.699887,8.95589,9.77714,0.679807,905.166,10.0,-2166.078857421875
1573.4,0.509343,4.19007,4.70305,1.05024,45.6949,10.0,-3442.33837890625
2249.3,0.705944,7.71777,7.98158,0.791442,310.918,10.0,-2513.435546875
5485.24,0.899451,9.53743,16.62467,0.286881,8729.6,10.0,-1247.9580078125
1430.39,0.553552,6.19458,7.12897,1.09503,218.979,10.0,-2738.855712890625
116.424,0.189978,3.34137,3.79393,1.60478,1.56843,10.0,-3860.7314453125
3525.69,0.798741,6.64494,14.47586,0.654772,4184.4,10.0,-2373.754150390625
656.905,0.251964,5.30231,5.7778,1.27536,69.7469,10.0,-2500.545166015625
1309.77,0.552552,5.06429,9.22096,1.40832,719.391,10.0,-2153.963134765625
2576.61,0.60272,4.86795,7.64999,0.781419,623.838,10.0,-2292.124267578125
2413.24,0.68928,9.91082,10.37956,0.734454,357.549,10.0,-2518.296142578125
5706.82,0.946082,20.80401,23.38346,0.162442,22026.4,10.0,-829.0929565429688
4758.53,0.824753,9.14182,12.32021,0.430171,2602.9,10.0,-1291.6119384765625
291.644,0.197681,4.12694,4.44588,1.68865,9.07454,10.0,-3387.758056640625
223.862,0.170694,4.81448,5.18604,2.1918,13.333,10.0,-2705.591064453125
3585.75,0.81635,9.00308,16.28511,0.585121,5334.59,10.0,-1500.34326171875
2897.96,0.834097,19.9329,20.7973,0.439487,2162.05,10.0,-1902.446533203125
1997.56,0.639496,11.3491,12.09911,0.776118,923.714,10.0,-2572.83349609375
2706.61,0.733349,8.48917,11.62637,0.905711,2202.23,10.0,-1786.1380615234375
1669.45,0.563984,4.79282,5.82422,1.01105,199.536,10.0,-2887.806396484375
372.47,0.237295,4.68955,5.2437,1.61152,29.8732,10.0,-3368.467529296875
4588.52,0.766496,9.24353,13.40682,0.427944,2294.76,10.0,-1817.6485595703125
5046.9,0.842734,8.06458,13.31211,0.423392,5953.72,10.0,-1159.382080078125
592.912,0.342874,3.85093,4.53193,1.98883,30.4414,10.0,-2872.418701171875
3380.97,0.81375,10.22132,13.48327,0.54755,3783.03,10.0,-1535.3990478515625
5109.58,0.878178,12.64974,15.85616,0.33301,3390.59,10.0,-1407.400390625
2530.23,0.62274,5.3108,6.1103,0.920338,149.803,10.0,-2129.8427734375
438.231,0.307149,4.03021,4.95758,1.77517,26.9883,10.0,-3310.59375
2349.52,0.727891,8.70234,9.68422,0.898844,1486.06,10.0,-2055.23974609375
992.149,0.436659,5.06218,5.42132,1.08628,105.384,10.0,-3480.61962890625
624.185,0.333833,4.31513,5.8543,1.5663,69.6057,10.0,-3040.570556640625
1212.77,0.490217,7.75608,8.40604,1.10121,226.405,10.0,-2155.494384765625
1354.82,0.493816,5.78471,7.32224,1.08867,103.094,10.0,-2682.392578125
2528.48,0.579026,7.52507,7.85946,0.822546,245.771,10.0,-3049.7060546875
1908.98,0.690704,20.22581,20.57871,0.632187,1323.55,10.0,-1918.2037353515625
1031.37,0.416008,4.79665,6.87977,1.10661,247.924,10.0,-2792.665283203125
745.962,0.320812,8.55679,9.14787,1.18966,119.965,10.0,-1848.5323486328125
4333.46,0.774353,8.7629,9.3242,0.566197,915.188,10.0,-2120.818603515625
3183.22,0.732732,9.71828,11.08855,0.63523,1575.0,10.0,-1783.5390625
4287.81,0.7907,7.22291,14.47479,0.502911,2956.81,10.0,-1445.369384765625
1678.36,0.504389,4.69708,6.60353,1.129,234.016,10.0,-2251.662841796875
2798.47,0.648174,9.91797,12.17882,0.661055,1285.51,10.0,-2071.236328125
1530.07,0.50496,4.24225,5.74457,1.08327,106.16,10.0,-2660.538818359375
4374.81,0.818512,12.18621,14.29643,0.427271,2412.68,10.0,-1634.3421630859375
3232.47,0.799625,8.54235,16.29391,0.65191,5024.82,10.0,-1600.1119384765625
525.528,0.342296,6.85231,7.47798,1.66342,105.814,10.0,-2644.5205078125
2588.39,0.62356,6.26097,7.63691,0.785669,318.91,10.0,-2159.89990234375
2949.51,0.755126,12.2893,14.34362,0.611585,3311.27,10.0,-2463.80224609375
3720.15,0.658481,4.82631,6.52251,0.755668,1192.13,10.0,-2011.075439453125
4092.2,0.774287,9.03751,13.15146,0.487397,3073.7,10.0,-1554.21484375
4046.39,0.777932,8.63817,12.06243,0.512106,1307.82,10.0,-1880.2109375
953.137,0.527894,6.91289,7.10727,1.65749,187.264,10.0,-2246.22998046875
3494.24,0.808759,7.94061,16.25146,0.604839,5094.74,10.0,-1559.76123046875
591.005,0.333052,4.15258,4.6599,1.3343,17.1993,10.0,-3727.080078125
1326.86,0.499122,7.83894,8.1632,1.02604,95.2007,10.0,-2304.242919921875
4822.34,0.852033,13.26877,18.51531,0.378401,4960.23,10.0,-1144.9090576171875
3747.77,0.821358,9.30885,16.34717,0.556327,5331.45,10.0,-1538.085205078125
3634.52,0.691621,5.9905,7.49661,0.671539,758.071,10.0,-2120.926025390625
734.468,0.361185,3.41816,5.29217,1.31378,66.6695,10.0,-3104.47900390625
1977.9,0.580129,7.5977,7.94152,0.810793,233.012,10.0,-2581.685546875
1186.09,0.411128,4.64716,5.73734,1.1609,67.7637,10.0,-2402.14892578125
