Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Pressure [kPa],H_ads [kJ/mol],CO2 Uptake [g/g]
208.873,0.159023,3.5392,4.33971,1.58527,14.1957,1500.0,-3539.48193359375,70.04922485351562
1466.8,0.502309,4.38679,6.24033,1.17661,175.253,1500.0,-3270.9658203125,268.8365783691406
2556.78,0.688187,10.26596,11.27731,0.690348,431.73,1500.0,-2549.39501953125,519.4859619140625
563.112,0.26479,3.56683,4.48975,1.32309,38.0464,1500.0,-3375.312744140625,117.96800994873047
1064.44,0.403664,6.47221,6.91736,1.06358,147.787,1500.0,-3090.908935546875,260.12371826171875
2081.02,0.554202,5.79264,9.28873,0.943386,464.851,1500.0,-2304.281005859375,275.3613586425781
3269.03,0.838757,9.23474,18.8574,0.549538,3917.0,1500.0,-1918.9022216796875,585.369384765625
591.477,0.310249,3.31712,5.9199,1.41495,69.3204,1500.0,-3178.087890625,106.8065185546875
3497.26,0.731697,8.18615,11.04273,0.591706,1650.58,1500.0,-2417.583740234375,643.4046630859375
1519.84,0.647228,5.4241,7.94079,1.38445,452.648,1500.0,-2967.80224609375,273.81207275390625
5001.88,0.830007,9.58861,13.36754,0.392007,3001.68,1500.0,-1543.6605224609375,510.1017150878906
1249.28,0.646554,10.94299,11.92753,1.22101,911.53,1500.0,-2542.79833984375,283.1875
5441.98,0.898199,12.57295,19.02867,0.307282,6853.11,1500.0,-1367.5537109375,470.2905578613281
3253.12,0.665698,7.56068,7.96003,0.663849,624.43,1500.0,-2792.803466796875,556.4827270507812
5186.12,0.913577,15.74483,20.93499,0.252275,12581.4,1500.0,-1213.4365234375,451.33056640625
1156.15,0.407242,4.76489,6.13505,1.15668,194.101,1500.0,-3160.8623046875,195.69009399414062
3761.75,0.736731,7.11807,9.98229,0.639117,641.918,1500.0,-2864.020751953125,639.6231689453125
604.295,0.27229,5.898,8.4616,1.32469,265.738,1500.0,-2979.11767578125,110.70965576171875
4960.57,0.775221,14.1467,15.86238,0.508635,2585.13,1500.0,-1885.931640625,555.359619140625
797.534,0.363425,3.36258,4.6824,1.27738,63.6799,1500.0,-3625.25341796875,186.73275756835938
4298.06,0.81021,8.90217,11.86781,0.488559,2584.99,1500.0,-1604.5159912109375,428.38702392578125
1951.77,0.557112,7.70059,8.27016,0.992724,307.008,1500.0,-3236.08935546875,366.52508544921875
3124.21,0.769317,8.04747,13.16885,0.692024,1828.76,1500.0,-2372.451904296875,567.8826293945312
574.441,0.346425,3.32065,4.23062,1.27449,19.3612,1500.0,-3806.475830078125,187.8038330078125
4252.53,0.793353,8.45045,14.49699,0.485853,3087.21,1500.0,-1704.8199462890625,456.512451171875
2452.39,0.636174,5.03541,9.01243,0.790853,505.584,1500.0,-3036.23046875,464.666015625
830.006,0.329152,8.50695,9.15518,1.17412,120.362,1500.0,-2623.2255859375,136.76731872558594
1605.6,0.581549,7.61226,8.86874,1.08146,193.899,1500.0,-3013.645751953125,324.9693603515625
163.722,0.11792,3.80149,4.22599,1.58683,3.82531,1500.0,-3957.6572265625,49.14178466796875
2446.97,0.598017,6.95799,9.16215,0.779477,667.102,1500.0,-2650.123291015625,439.1468200683594
3598.91,0.892327,32.93329,33.54062,0.266966,5765.59,1500.0,-1652.1239013671875,718.2382202148438
336.609,0.201234,3.49951,4.75459,1.4408,14.8633,1500.0,-3410.78076171875,85.2078857421875
2160.04,0.547042,4.83236,7.21328,0.917143,217.88,1500.0,-3021.167236328125,321.35577392578125
2255.51,0.694537,21.4656,21.74997,0.530916,1348.48,1500.0,-1719.28369140625,324.31109619140625
3634.14,0.678785,6.34239,8.3483,0.683431,423.94,1500.0,-2587.574462890625,524.876220703125
1611.08,0.587042,7.29356,7.70127,0.975101,173.671,1500.0,-3312.900390625,383.85650634765625
644.968,0.353436,4.14854,4.75041,1.77217,23.1855,1500.0,-3387.653564453125,120.53669738769531
3311.69,0.681635,5.72078,7.82688,0.677095,920.297,1500.0,-3176.48974609375,606.0231323242188
2975.37,0.671103,7.87394,8.76514,0.704137,1017.97,1500.0,-2640.869140625,519.0258178710938
3806.42,0.806056,10.55218,14.76051,0.526934,2648.7,1500.0,-1562.1090087890625,370.437255859375
2227.01,0.686703,9.24835,10.72219,0.766088,508.707,1500.0,-2609.523193359375,501.7701416015625
4424.18,0.847586,10.8313,16.53249,0.421911,3382.98,1500.0,-1415.2587890625,371.2006530761719
2859.63,0.679311,4.63072,7.16389,0.817178,412.1,1500.0,-3288.648193359375,513.0546875
938.656,0.481828,4.35273,4.70131,1.25137,55.6144,1500.0,-3526.471923828125,227.19992065429688
1843.57,0.591548,7.62189,8.13077,0.849545,247.73,1500.0,-3223.282470703125,442.07049560546875
2029.91,0.618098,4.59867,6.11798,0.982462,196.596,1500.0,-3492.531494140625,404.1248474121094
2677.63,0.642306,7.12597,10.19107,0.727457,2448.27,1500.0,-2697.089111328125,496.0669860839844
4804.6,0.874983,12.79308,15.98513,0.353816,3368.52,1500.0,-1494.569091796875,522.0216064453125
2931.23,0.726128,10.23168,13.15986,0.646249,2880.2,1500.0,-1743.5863037109375,333.9676208496094
1122.1,0.31515,3.98771,5.3487,1.17709,117.404,1500.0,-2874.25634765625,140.9695587158203
1003.31,0.420285,4.54321,5.01036,1.18779,103.676,1500.0,-3364.513916015625,203.30438232421875
5292.17,0.927957,16.48715,18.54573,0.224586,12845.0,1500.0,-1151.294921875,446.0947265625
1579.53,0.572767,6.09241,7.8762,0.949224,214.672,1500.0,-3594.85498046875,388.03662109375
1430.24,0.545928,4.60723,6.83266,1.42152,175.66,1500.0,-2881.686279296875,216.29356384277344
2796.27,0.706911,7.81378,9.49116,0.747025,514.563,1500.0,-2828.752197265625,545.28662109375
747.734,0.329087,5.83357,6.90811,1.50004,92.9572,1500.0,-2959.02001953125,140.07810974121094
1701.46,0.535348,3.96011,4.90077,1.07451,65.7777,1500.0,-3432.157470703125,323.68756103515625
3268.22,0.730681,8.86367,11.12971,0.658322,831.324,1500.0,-2453.654052734375,575.4736328125
256.887,0.187563,3.31872,4.55826,1.63756,14.521,1500.0,-3510.639892578125,65.20533752441406
862.22,0.344308,4.50883,6.95739,1.178,251.431,1500.0,-3335.714111328125,178.10537719726562
4018.35,0.777862,8.97764,9.63349,0.613619,1037.18,1500.0,-2784.398193359375,722.3150024414062
2378.81,0.583847,7.49901,8.22785,0.802657,325.918,1500.0,-2646.67431640625,381.21441650390625
1003.46,0.546163,3.72685,8.28766,1.56308,684.874,1500.0,-3107.528076171875,214.497802734375
1573.74,0.537498,4.20417,6.10254,1.05135,121.713,1500.0,-3520.0595703125,307.2364501953125
246.792,0.190923,3.65435,4.37588,1.49805,5.53816,1500.0,-3764.373291015625,85.19027709960938
442.002,0.299763,4.92365,7.15844,1.87131,118.974,1500.0,-3927.171630859375,121.04974365234375
5132.4,0.712572,6.37274,8.20555,0.556334,826.783,1500.0,-2366.283447265625,609.1879272460938
3298.91,0.663802,8.99977,11.22584,0.641974,905.302,1500.0,-2123.249755859375,439.5160217285156
728.022,0.366942,3.47586,5.29273,1.28029,24.8506,1500.0,-3821.135986328125,180.91143798828125
1711.78,0.690719,12.59659,12.9794,0.904213,864.291,1500.0,-2245.94384765625,392.6519775390625
2080.61,0.57034,5.57585,7.06688,0.91036,490.838,1500.0,-3198.297607421875,367.6577453613281
881.454,0.495342,20.12041,20.2678,0.994005,1097.44,1500.0,-1662.3460693359375,123.9422607421875
515.796,0.498986,3.35583,7.48823,1.45984,100.94,1500.0,-3610.899169921875,209.72705078125
1537.48,0.509958,13.8234,14.10607,0.827233,551.095,1500.0,-1849.186767578125,211.1122283935547
376.817,0.213221,4.13067,5.267,1.8527,55.7569,1500.0,-3071.51513671875,55.886592864990234
582.371,0.28692,4.14409,5.46226,1.59135,85.141,1500.0,-3210.821533203125,109.9343032836914
3508.81,0.80088,7.95544,16.2068,0.601869,5042.17,1500.0,-1960.3961181640625,539.752685546875
597.663,0.361543,5.58287,6.33925,1.47856,64.1989,1500.0,-3695.0166015625,130.38589477539062
3247.73,0.677464,6.23342,8.66445,0.69732,635.557,1500.0,-2747.888916015625,540.7724609375
2900.43,0.630648,5.11868,6.59145,0.912745,423.139,1500.0,-2623.860595703125,363.62640380859375
2641.23,0.751702,9.64348,10.06896,0.647967,541.034,1500.0,-2712.35986328125,679.0744018554688
2766.8,0.571765,4.92847,7.49264,0.787698,847.009,1500.0,-2627.457763671875,355.9103088378906
1281.24,0.432905,4.8743,6.35192,1.22857,216.675,1500.0,-3158.511962890625,223.53761291503906
3577.95,0.816677,8.34151,16.2706,0.584375,5235.23,1500.0,-1980.0372314453125,552.8822631835938
3586.78,0.745323,7.1213,13.01516,0.630267,1835.96,1500.0,-2107.73193359375,477.181396484375
4908.76,0.843639,10.14821,14.09329,0.413516,5419.3,1500.0,-1555.0621337890625,490.98785400390625
876.231,0.396472,3.84711,4.44304,1.18504,16.7841,1500.0,-3721.91650390625,225.00343322753906
885.918,0.384034,8.7374,9.28168,1.2454,213.111,1500.0,-2866.763916015625,169.58815002441406
4399.63,0.791464,7.80791,14.45799,0.486297,2987.63,1500.0,-1726.832275390625,467.9359130859375
872.464,0.284886,3.96619,5.06903,0.918907,21.7028,1500.0,-3380.8388671875,174.3192138671875
3000.89,0.652553,7.66881,9.40006,0.708951,508.416,1500.0,-2774.229736328125,521.7750244140625
2321.09,0.642107,6.12508,6.76648,0.828824,172.135,1500.0,-3561.213134765625,493.4144592285156
4999.31,0.856295,14.56872,18.4023,0.35282,5676.87,1500.0,-1494.80126953125,510.26947021484375
2470.4,0.654347,6.31663,6.54145,0.970399,296.131,1500.0,-3322.757568359375,453.5223083496094
801.649,0.421565,4.80447,6.69369,1.43016,132.276,1500.0,-3794.029052734375,167.70523071289062
5211.51,0.747429,8.1675,10.08489,0.456309,1533.59,1500.0,-1916.992431640625,574.9500732421875
513.411,0.258316,4.25222,5.4944,1.44265,75.6731,1500.0,-3474.7529296875,100.02923583984375
3994.83,0.710392,5.59024,7.67102,0.646807,699.338,1500.0,-3178.929443359375,680.1984252929688
2878.27,0.622965,7.65176,8.79218,0.688146,544.162,1500.0,-2844.678955078125,500.40423583984375
2084.44,0.564292,5.0725,6.45872,0.993163,755.352,1500.0,-3161.56396484375,343.7678527832031
4863.88,0.817606,8.88333,10.77063,0.449054,2660.65,1500.0,-2000.4166259765625,729.1693115234375
1812.89,0.563774,3.83233,4.8512,1.05849,100.565,1500.0,-3548.2119140625,349.6340026855469
871.324,0.359737,4.24883,4.47076,1.31597,17.3938,1500.0,-3293.29052734375,160.70562744140625
1667.46,0.548548,3.30121,7.00402,0.971706,270.434,1500.0,-3282.07177734375,330.64874267578125
396.854,0.197511,4.80518,5.55812,1.5356,39.3255,1500.0,-3275.690185546875,61.4736328125
223.051,0.184745,3.39908,4.24238,2.03441,8.24049,1500.0,-3250.699951171875,56.154972076416016
454.441,0.361265,3.36487,4.72789,1.88831,38.2631,1500.0,-3613.632568359375,118.42609405517578
259.878,0.169536,3.57517,4.72313,1.55519,31.252,1500.0,-3339.99169921875,58.88145446777344
2590.3,0.730041,6.38765,13.51141,0.871499,1270.41,1500.0,-2172.57666015625,362.5340270996094
3673.83,0.82724,9.34551,16.29671,0.561479,5453.48,1500.0,-1988.474609375,587.1913452148438
3628.07,0.745601,6.49457,13.57056,0.624948,1898.11,1500.0,-2059.52734375,467.65924072265625
2379.68,0.578311,4.27312,10.24904,0.832618,798.347,1500.0,-2699.07421875,375.4313049316406
2275.79,0.69542,7.52539,7.98431,0.786599,310.458,1500.0,-3288.48291015625,574.1785278320312
3096.47,0.608774,4.62868,6.07865,0.753575,431.457,1500.0,-3219.073486328125,504.14697265625
538.533,0.253458,3.90866,4.72769,1.39427,29.9426,1500.0,-3658.786865234375,103.5176773071289
2475.15,0.754731,12.2507,14.28768,0.729517,3268.61,1500.0,-1850.2470703125,348.0377502441406
4629.22,0.759417,6.37198,9.18694,0.526618,1352.32,1500.0,-2052.781982421875,576.1846923828125
3832.84,0.711633,5.78661,8.72868,0.631855,1520.86,1500.0,-2850.52880859375,649.0944213867188
2583.58,0.675984,4.7281,8.09768,0.956884,316.174,1500.0,-2728.494140625,390.5028076171875
484.051,0.191739,4.50842,6.32144,1.32062,59.4822,1500.0,-3294.197509765625,87.44810485839844
878.772,0.365641,3.51565,5.64269,1.238,60.0403,1500.0,-3060.326904296875,140.93002319335938
4998.89,0.875434,13.94045,20.40316,0.354321,6215.08,1500.0,-1517.0899658203125,544.5643310546875
758.45,0.396251,3.93059,4.55588,1.17303,18.6717,1500.0,-3332.15234375,182.24826049804688
3191.93,0.779663,10.79077,13.03749,0.617226,1642.04,1500.0,-1928.07275390625,512.0302124023438
820.668,0.410956,3.87499,5.97191,1.56286,76.0802,1500.0,-3031.630126953125,147.80992126464844
455.989,0.249984,3.74858,4.47141,1.44804,8.89792,1500.0,-3460.7333984375,101.10476684570312
3539.74,0.785626,10.2149,14.11089,0.595743,2098.25,1500.0,-1961.2606201171875,509.517578125
258.973,0.150934,3.54044,4.17646,1.34863,11.3745,1500.0,-3650.20263671875,70.74617004394531
5610.6,0.853637,9.61299,15.79901,0.32816,3085.96,1500.0,-1592.7021484375,617.0586547851562
3719.07,0.820803,8.60204,16.29353,0.562741,5404.63,1500.0,-1943.4603271484375,545.5736083984375
3235.32,0.771312,7.65608,15.29768,0.636631,4148.96,1500.0,-2028.987060546875,492.2987976074219
2897.04,0.673897,7.71589,9.04651,0.725944,349.462,1500.0,-2735.899658203125,517.6565551757812
1390.45,0.435041,3.81335,7.03162,1.05178,102.773,1500.0,-2925.769287109375,211.33267211914062
460.767,0.234759,3.83834,5.19136,1.45819,47.7436,1500.0,-3580.858642578125,90.57246398925781
2320.29,0.527636,5.676,7.7664,0.93549,627.698,1500.0,-2453.552490234375,270.5453796386719
596.931,0.307807,4.19762,5.16549,1.08069,91.1521,1500.0,-3512.3388671875,159.0380096435547
483.388,0.31918,5.91729,6.09115,1.9136,74.1907,1500.0,-3153.7373046875,80.98812103271484
281.984,0.223607,4.0593,4.83659,2.06925,12.3589,1500.0,-3617.271240234375,64.83757019042969
3521.37,0.826364,11.54992,15.63525,0.556739,4147.99,1500.0,-1757.4005126953125,470.3794860839844
5448.04,0.869206,13.0749,16.34598,0.309332,5753.55,1500.0,-1449.21923828125,538.7205810546875
516.427,0.289196,3.43205,4.73249,1.31423,12.6822,1500.0,-4498.162109375,145.95046997070312
1002.06,0.563187,20.07976,20.40953,0.95741,1099.34,1500.0,-1597.584228515625,137.5164031982422
763.449,0.328252,4.53339,5.75509,1.23051,89.5637,1500.0,-3529.54541015625,144.8938446044922
746.581,0.325808,5.49604,6.74964,1.53622,83.6114,1500.0,-3105.8525390625,142.7499237060547
3966.23,0.851227,14.2034,20.52404,0.420325,6125.94,1500.0,-1482.812255859375,411.2125244140625
3361.53,0.898791,36.68526,37.28139,0.262768,7524.72,1500.0,-1702.384521484375,718.5773315429688
777.165,0.309372,4.14365,4.92282,1.32372,89.9151,1500.0,-3275.5556640625,156.7116241455078
2663.38,0.792853,20.56088,21.48164,0.489086,2512.65,1500.0,-1842.06884765625,482.8943786621094
3873.11,0.835615,12.98672,20.23811,0.435457,9197.01,1500.0,-1467.826171875,358.83306884765625
3636.64,0.790477,10.51131,10.95493,0.532876,1383.69,1500.0,-2658.277587890625,862.9466552734375
2995.28,0.689079,7.22442,9.90836,0.739274,1354.39,1500.0,-2475.908935546875,482.6800231933594
711.532,0.353445,3.6362,4.92472,1.22232,31.5742,1500.0,-3425.77001953125,182.49436950683594
594.835,0.393735,4.67221,4.798,1.43338,5.65166,1500.0,-3900.949951171875,173.81532287597656
3667.92,0.699596,5.06427,9.09558,0.688986,1442.2,1500.0,-2726.789794921875,559.4014892578125
3509.74,0.801882,7.94324,15.91682,0.602882,5072.13,1500.0,-2069.9716796875,559.5810546875
1919.09,0.654222,21.15175,21.48467,0.599454,1212.01,1500.0,-1395.943603515625,174.8295440673828
1177.68,0.520746,7.26331,7.47808,1.21484,225.883,1500.0,-3452.733642578125,284.37152099609375
3402.8,0.650903,5.15253,6.86896,0.781738,817.691,1500.0,-2989.54736328125,461.4038391113281
834.936,0.350925,6.61355,8.09617,1.24772,396.961,1500.0,-2958.345703125,157.09603881835938
565.618,0.382615,5.47469,6.07869,1.15153,59.342,1500.0,-3507.929931640625,156.6218719482422
5818.76,0.89264,11.55354,16.14609,0.253015,5472.85,1500.0,-1331.6871337890625,582.3784790039062
3155.83,0.659569,4.95214,6.89554,0.726281,717.744,1500.0,-3236.47265625,586.0829467773438
858.634,0.35094,5.87919,6.14481,1.29324,49.3366,1500.0,-3155.2275390625,148.1204071044922
660.976,0.309482,3.95852,4.70703,1.38961,118.988,1500.0,-3441.924560546875,128.22608947753906
183.462,0.11675,3.57871,3.95414,1.34238,3.32313,1500.0,-3299.261962890625,52.443321228027344
1645.49,0.480756,5.3043,6.81911,0.955657,554.204,1500.0,-3360.397216796875,310.5988464355469
5535.54,0.866211,11.82862,13.66728,0.328969,2542.78,1500.0,-1279.3118896484375,391.7851257324219
2334.87,0.697066,9.40583,9.72513,0.740049,375.828,1500.0,-3004.148193359375,570.1412963867188
1252.42,0.505526,4.50179,6.79532,1.09169,110.229,1500.0,-3551.434326171875,264.5829772949219
307.68,0.218472,4.64903,5.42071,1.98766,50.6308,1500.0,-3316.203857421875,50.855072021484375
3459.77,0.716489,6.79796,8.3262,0.703092,447.209,1500.0,-2629.35205078125,558.8123168945312
284.02,0.148634,4.38724,4.70181,1.47888,15.7547,1500.0,-3735.51318359375,62.986572265625
718.856,0.404912,5.02618,5.80956,1.54221,65.2239,1500.0,-3631.980712890625,157.0896453857422
1404.91,0.507852,5.1469,6.74829,1.09155,394.046,1500.0,-3448.4560546875,272.5545959472656
3745.88,0.803089,8.04384,14.95161,0.589047,1948.32,1500.0,-2012.6512451171875,549.8978271484375
3080.27,0.728767,9.50611,12.56409,0.598468,1172.3,1500.0,-2164.423583984375,548.1441040039062
770.433,0.308184,5.21805,6.05933,1.30192,54.0783,1500.0,-3010.08740234375,109.29582214355469
2525.18,0.696344,9.92982,14.6761,0.71644,2334.08,1500.0,-1511.80419921875,217.2815704345703
4724.49,0.845156,11.68061,14.20512,0.362244,3589.82,1500.0,-1498.610107421875,519.5027465820312
329.469,0.17888,3.48629,4.89176,1.36957,16.6371,1500.0,-3452.4072265625,76.74092864990234
3538.44,0.758127,7.99213,9.80864,0.583998,4278.16,1500.0,-2743.257080078125,766.9789428710938
6188.6,0.860427,10.51868,14.03112,0.33203,1887.93,1500.0,-1483.032958984375,531.2789306640625
2054.2,0.630693,6.55117,7.00999,0.878159,149.591,1500.0,-3331.89501953125,431.24835205078125
1761.06,0.549276,3.91264,12.82981,0.908871,699.774,1500.0,-2290.0615234375,262.1050720214844
312.51,0.231045,3.83025,5.06977,1.70786,18.8696,1500.0,-3617.379150390625,66.23539733886719
273.196,0.193446,3.65066,4.90341,1.59342,16.2447,1500.0,-3381.323486328125,67.16555786132812
1775.73,0.705763,4.76003,10.35593,1.13431,756.702,1500.0,-3308.0419921875,386.6620788574219
1443.0,0.637856,21.2933,21.60627,0.727051,1217.71,1500.0,-1815.11572265625,256.6822509765625
944.953,0.297247,3.78055,4.296,0.988689,50.0331,1500.0,-2624.04052734375,101.27033996582031
865.25,0.316774,4.80589,5.92013,0.992534,67.5367,1500.0,-3158.47705078125,132.49998474121094
1271.52,0.504953,12.14443,12.68407,0.985078,344.018,1500.0,-2250.132568359375,232.52969360351562
1335.89,0.486319,9.5068,9.80967,0.956082,176.388,1500.0,-2831.69580078125,287.5255432128906
317.947,0.18884,4.49186,4.86337,1.61335,12.6556,1500.0,-3358.975341796875,66.38021850585938
944.028,0.382403,7.16287,8.05774,1.35303,160.625,1500.0,-2524.159423828125,133.24827575683594
208.626,0.182343,3.52475,3.93761,1.88861,2.67372,1500.0,-2954.52294921875,57.666011810302734
987.394,0.397472,4.624,5.09131,1.10478,29.2856,1500.0,-3652.505615234375,205.24224853515625
1774.47,0.56251,4.99965,5.87761,0.953213,116.048,1500.0,-3586.714599609375,364.8356628417969
3564.4,0.649691,5.0655,6.99717,0.717069,498.006,1500.0,-2690.6416015625,466.0211486816406
159.225,0.134237,4.11532,4.70923,1.82466,10.6409,1500.0,-4031.81396484375,46.49411392211914
551.448,0.405176,3.35059,3.99692,1.1531,5.51081,1500.0,-3709.315673828125,246.8279266357422
1960.47,0.620587,7.16964,7.8939,0.875534,241.132,1500.0,-3266.392822265625,464.46148681640625
2047.0,0.532252,4.78643,6.76793,0.844356,234.513,1500.0,-3342.310302734375,386.8877258300781
1799.2,0.609993,4.54766,5.79095,1.0605,165.224,1500.0,-3726.50634765625,353.8771057128906
3261.14,0.732808,7.8621,12.11588,0.606748,1480.54,1500.0,-1940.3380126953125,456.2935485839844
1216.56,0.452789,6.34292,7.46676,1.10854,148.581,1500.0,-3385.20556640625,277.5727233886719
5263.4,0.837818,11.90229,13.952,0.383564,1900.23,1500.0,-1733.4442138671875,628.2734985351562
3794.86,0.747177,8.11702,10.97677,0.603052,1069.97,1500.0,-2718.760986328125,710.8833618164062
3563.66,0.72619,6.46471,14.49365,0.596186,1911.71,1500.0,-1932.3525390625,449.0074768066406
644.318,0.373053,5.14923,5.82759,1.17668,72.3033,1500.0,-3359.880126953125,171.498779296875
1660.78,0.653329,21.05733,21.18936,0.718411,1232.93,1500.0,-1657.662841796875,229.72628784179688
1649.14,0.642995,20.90326,21.16582,0.660188,1226.75,1500.0,-1691.20166015625,253.0651092529297
1214.21,0.475957,5.56724,6.4213,1.18737,156.311,1500.0,-3233.938232421875,239.54673767089844
330.966,0.228569,3.77922,4.65985,1.94442,22.7219,1500.0,-3100.5478515625,67.37177276611328
