Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Pressure [kPa],CO2_uptake [g/g]
1355.74,0.551362,20.19678,20.49604,0.693698,1057.62,200.0,22.055641174316406
3340.39,0.637974,5.37288,6.95376,0.745862,501.748,200.0,111.95498657226562
2271.29,0.555741,4.57799,6.18885,0.802746,394.547,200.0,240.10061645507812
1058.58,0.43552,4.18604,6.52507,1.14372,97.1691,200.0,158.98316955566406
6918.5,0.968868,27.82199,28.42583,0.0896569,39941.2,200.0,66.9609375
264.371,0.171709,3.77801,4.68786,1.58297,13.0961,200.0,48.502315521240234
267.637,0.156141,3.71244,4.2886,1.39441,14.8005,200.0,51.34916687011719
2153.51,0.547664,4.16602,9.85111,0.881791,604.058,200.0,50.275211334228516
2188.23,0.547564,4.00339,6.05816,0.891128,219.617,200.0,150.2880859375
682.278,0.342912,3.60156,5.70128,1.48449,47.0289,200.0,61.011783599853516
1346.78,0.559935,4.05053,8.49427,1.24166,380.086,200.0,166.10919189453125
199.882,0.222685,3.77498,4.1155,2.27643,6.82499,200.0,53.29296112060547
3459.78,0.74439,6.82523,12.48808,0.644485,1595.15,200.0,71.44107055664062
3524.35,0.691507,11.4957,14.10939,0.530176,1445.9,200.0,77.36241149902344
1264.79,0.433382,8.1508,8.57188,0.99692,138.746,200.0,52.50729751586914
1853.32,0.537532,6.45823,8.39764,0.948012,1225.27,200.0,94.97108459472656
2972.52,0.745661,5.74992,15.3211,0.696514,1603.22,200.0,89.33426666259766
913.124,0.43966,10.87695,11.16838,1.09406,932.376,200.0,53.205787658691406
4200.95,0.791818,9.35802,13.18939,0.474158,1410.95,200.0,99.57610321044922
2586.32,0.611449,5.65476,7.80864,0.779923,582.261,200.0,141.259765625
652.883,0.293552,3.36131,4.52992,1.14581,33.3554,200.0,83.66436767578125
4025.18,0.789436,11.58942,17.98832,0.489575,4929.28,200.0,62.58321762084961
2378.28,0.602336,4.75369,7.32981,0.986226,186.752,200.0,88.77948760986328
1821.82,0.44365,4.34719,4.89123,1.22473,74.6504,200.0,71.52183532714844
686.855,0.312771,5.10256,5.79682,1.35846,75.0749,200.0,85.1448745727539
2744.29,0.545568,5.49556,7.22243,0.807141,646.054,200.0,121.89248657226562
1148.12,0.401816,3.5663,5.74252,1.0541,108.504,200.0,143.42689514160156
4066.04,0.791669,10.02077,13.91871,0.478627,2865.48,200.0,80.98090362548828
3218.73,0.725599,6.83857,11.50018,0.713283,1591.98,200.0,53.985626220703125
1457.53,0.550564,5.90353,6.4004,1.06943,67.8539,200.0,161.2549591064453
3186.46,0.694428,8.44769,9.91958,0.610526,852.063,200.0,96.75446319580078
2504.45,0.636975,6.55864,11.3442,0.716716,1551.11,200.0,64.03516387939453
984.88,0.528181,5.00341,7.44476,1.76141,533.459,200.0,79.22313690185547
1530.0,0.636393,7.15912,8.03091,1.03641,172.721,200.0,304.2092590332031
919.733,0.508274,19.55496,19.86578,0.96965,1095.65,200.0,28.75295066833496
3163.11,0.615007,4.692,6.08998,0.703372,544.332,200.0,232.93817138671875
1380.62,0.59614,20.84767,21.1525,0.75075,1179.55,200.0,12.747440338134766
1381.38,0.631613,10.10457,10.91082,1.14475,372.133,200.0,91.7427749633789
1262.71,0.47549,4.98674,6.56896,1.00897,341.557,200.0,188.17369079589844
225.543,0.11069,5.68178,5.82858,1.4654,87.2918,200.0,18.67097282409668
2576.2,0.769704,9.22774,10.6882,0.807727,4012.31,200.0,43.65865707397461
2767.2,0.632464,4.79045,6.96863,0.778645,571.754,200.0,285.1417236328125
2614.41,0.696898,7.52611,8.03412,0.816586,344.071,200.0,288.5008239746094
1393.45,0.611966,4.92794,5.44222,1.13443,68.3973,200.0,264.8100891113281
2088.79,0.560521,4.75987,7.8356,0.897706,521.316,200.0,149.47860717773438
2460.18,0.597299,4.63015,6.88816,0.861106,357.314,200.0,136.79855346679688
4227.69,0.821949,13.22779,16.08391,0.388264,2772.6,200.0,83.98979187011719
3580.61,0.72708,9.14293,12.14787,0.556265,1165.96,200.0,86.90632629394531
4598.15,0.780546,6.37267,14.45037,0.498416,2776.06,200.0,52.45512771606445
672.114,0.285873,3.67352,5.09475,1.24571,22.0154,200.0,80.50312805175781
3084.33,0.70026,8.22138,12.31343,0.657692,1231.01,200.0,59.066219329833984
5354.28,0.86735,10.88761,15.41586,0.329956,2308.19,200.0,56.42510223388672
1008.31,0.484611,5.0405,6.724,1.20976,66.886,200.0,187.65289306640625
246.168,0.223662,3.68138,4.37722,1.70555,14.2571,200.0,77.37084197998047
1686.62,0.597655,16.73425,16.84081,0.700261,699.492,200.0,31.8024845123291
921.982,0.440019,5.36167,5.97638,1.34827,39.9723,200.0,109.47097778320312
1090.34,0.424872,6.81409,9.53893,1.04809,850.79,200.0,107.34210205078125
1470.37,0.55732,8.91429,11.53447,1.13079,1129.73,200.0,54.82509231567383
2674.95,0.726619,13.51302,13.94589,0.559452,1164.72,200.0,116.81600952148438
3705.15,0.823589,9.09839,16.28095,0.564954,5398.92,200.0,54.97758865356445
813.108,0.39847,4.45499,4.82314,1.33583,36.2922,200.0,153.24673461914062
3613.01,0.79131,9.98201,13.34501,0.597637,2253.85,200.0,55.2985725402832
3820.48,0.856639,13.98024,20.50075,0.450369,6050.66,200.0,55.71942138671875
3902.3,0.66279,5.6204,6.88955,0.653308,523.164,200.0,127.2435531616211
6747.82,0.955528,24.12022,33.12582,0.11889,30777.4,200.0,63.35161209106445
4266.89,0.810809,9.58177,13.5228,0.46623,1525.63,200.0,74.505126953125
865.828,0.306748,3.75108,4.80803,1.1862,31.4427,200.0,104.34049987792969
3206.24,0.70093,5.46381,9.11663,0.723302,980.943,200.0,133.6289520263672
544.443,0.285365,3.68198,4.49279,1.20934,24.9587,200.0,110.61062622070312
1857.27,0.525051,4.55803,5.74176,1.09555,85.6296,300.0,176.0064239501953
652.986,0.275323,3.66087,5.00042,1.29956,45.7894,300.0,111.85497283935547
2620.24,0.676122,8.9453,9.17433,0.773465,527.879,300.0,233.7421417236328
4574.15,0.847695,10.95663,15.44361,0.353837,5227.52,300.0,60.72038650512695
2710.2,0.671814,8.6958,10.22544,0.853031,1679.98,300.0,64.5178451538086
701.256,0.325441,4.1971,6.00996,1.51886,76.6259,300.0,82.04186248779297
848.959,0.384324,3.97812,5.63611,1.15884,36.6339,300.0,132.1304168701172
540.719,0.277301,3.92289,4.75672,1.28498,17.6865,300.0,111.6021499633789
977.214,0.378013,3.65801,5.1825,1.22935,115.155,300.0,128.986572265625
2617.62,0.675155,4.96131,11.44225,0.834226,816.472,300.0,138.77020263671875
3257.69,0.61532,7.65489,8.17116,0.646299,513.761,300.0,227.474609375
685.398,0.305161,5.38984,7.37537,1.44749,186.014,300.0,95.98941040039062
1093.79,0.393129,4.98135,6.03909,1.12289,190.597,300.0,150.3950653076172
2186.73,0.69731,7.09094,7.66812,0.806521,274.466,300.0,372.7466735839844
4349.59,0.823357,10.66541,11.74806,0.477893,1912.08,300.0,108.42723083496094
4413.18,0.819598,9.85243,14.7477,0.430891,3847.38,300.0,70.90569305419922
1498.82,0.503405,3.80388,5.69288,1.07048,227.847,300.0,201.94668579101562
2412.99,0.652106,7.66575,9.52473,0.883366,722.543,300.0,72.83489990234375
851.464,0.427402,3.41077,4.21849,1.17835,15.2765,300.0,215.34068298339844
5640.38,0.908293,15.30371,20.56672,0.244069,5202.25,300.0,88.39073944091797
2575.15,0.788815,15.71163,16.57915,0.552321,1520.92,300.0,189.71568298339844
600.606,0.284591,6.07471,8.00608,1.39773,277.978,300.0,66.54569244384766
2913.27,0.728282,8.40907,13.99162,0.688714,1992.74,300.0,68.6102066040039
4833.14,0.847534,10.86145,13.70238,0.387205,2254.27,300.0,114.44669342041016
1215.32,0.467183,4.52728,6.50462,1.18491,102.456,300.0,129.9391632080078
334.904,0.378054,3.53595,4.14771,2.12466,3.30522,300.0,104.93360137939453
1463.9,0.520932,3.47686,4.51434,1.0718,40.9801,300.0,256.7986755371094
3188.0,0.660068,6.02924,7.49876,0.706253,1522.6,300.0,202.74134826660156
4300.81,0.804292,7.23875,15.12303,0.472231,3406.9,300.0,83.9292221069336
1806.18,0.610497,7.4054,7.89653,0.979921,140.19,300.0,260.8852233886719
3149.45,0.733167,9.36758,11.85452,0.677218,1762.23,300.0,151.52999877929688
4511.88,0.798861,10.71346,12.53285,0.453285,1520.8,300.0,128.72048950195312
4426.49,0.784199,9.72682,12.7021,0.500712,1513.52,300.0,185.31353759765625
4899.46,0.809707,7.99074,13.74636,0.480627,3316.59,300.0,93.26235961914062
476.128,0.286443,4.67076,6.73583,1.63813,117.55,300.0,80.94782257080078
2218.98,0.62709,6.06403,9.86403,0.8997,1066.87,300.0,175.1466064453125
3202.52,0.757704,4.979,10.36306,0.762533,1390.1,300.0,170.96437072753906
2581.17,0.551253,4.06762,6.17201,0.784114,166.232,300.0,274.3280029296875
238.068,0.116917,4.6332,5.05891,1.66327,23.3504,300.0,21.854970932006836
5025.9,0.814343,8.80574,10.73588,0.459631,2510.24,300.0,158.41896057128906
2940.29,0.806034,14.78552,15.33627,0.52209,1105.99,300.0,275.484130859375
306.383,0.195831,4.30501,5.01885,1.73018,16.4907,300.0,60.461448669433594
1034.2,0.316298,5.65556,6.21677,1.15778,74.4458,300.0,74.0914535522461
1318.57,0.583307,6.06238,6.35789,1.23365,399.495,300.0,202.43307495117188
2874.66,0.674687,6.58668,9.0172,0.826254,916.224,300.0,79.38097381591797
3932.47,0.833807,9.31451,16.27189,0.533523,5580.53,300.0,85.85291290283203
1044.83,0.46513,4.59995,6.25349,1.125,50.789,300.0,197.2366180419922
2708.54,0.694046,6.05923,7.48124,0.825345,227.207,300.0,224.4610137939453
1583.33,0.64557,4.91029,11.47777,1.23835,1834.89,300.0,97.80551147460938
63.8371,0.122349,3.36981,3.90776,2.31811,1.01788,300.0,36.8328971862793
297.513,0.142701,3.92564,4.74933,1.26783,16.9148,300.0,52.98064041137695
1709.56,0.523071,8.75038,9.21339,0.876353,393.808,300.0,117.85945129394531
3222.15,0.70992,7.74824,10.73218,0.684183,917.937,300.0,159.25709533691406
1333.5,0.546107,20.89205,21.02808,0.679686,1067.63,300.0,33.57280731201172
2807.49,0.781561,13.52157,14.17669,0.573917,797.667,300.0,265.7086181640625
3525.69,0.798741,6.64494,14.47586,0.654772,4184.4,300.0,268.08294677734375
591.096,0.400614,4.45214,5.45492,2.01446,65.5756,300.0,82.65653991699219
908.283,0.32522,8.47763,8.99398,1.08075,121.598,300.0,42.27490234375
136.751,0.313866,3.30341,4.21992,1.51445,3.82509,300.0,137.51339721679688
4736.44,0.839781,14.32636,16.90998,0.390636,5177.76,300.0,126.5958480834961
3716.83,0.810911,8.79085,16.06302,0.564769,5245.91,300.0,86.6400146484375
3996.2,0.748785,6.39267,8.68652,0.597157,761.901,300.0,248.54441833496094
561.144,0.272078,3.92759,5.14759,1.35109,45.539,300.0,95.73219299316406
2013.71,0.66281,7.63232,8.70056,0.990631,403.077,300.0,180.6588134765625
2656.02,0.579749,4.17042,9.96872,0.793951,1931.32,300.0,148.61026000976562
3165.04,0.717168,6.86577,9.27318,0.744069,1310.1,300.0,199.7818603515625
2170.45,0.606515,7.77193,8.51295,0.845119,1166.02,300.0,228.41017150878906
1695.53,0.574183,3.75556,4.83883,1.13678,190.483,300.0,281.756591796875
660.172,0.314342,5.03188,6.12838,1.06388,74.5527,300.0,81.0936050415039
2086.78,0.685271,8.77204,8.99695,1.00173,801.722,300.0,171.16653442382812
5745.15,0.886976,12.40421,17.21859,0.27118,4498.67,300.0,108.5313720703125
1831.56,0.622437,4.48032,5.65189,1.00755,89.8752,300.0,325.92559814453125
3180.87,0.676767,5.97229,9.22958,0.710585,1312.09,300.0,204.4700469970703
1290.14,0.440099,4.15914,6.59171,1.05705,97.1974,300.0,173.10374450683594
4996.37,0.755156,9.07037,10.84434,0.442279,2599.76,300.0,85.73014068603516
856.803,0.34551,3.60645,4.29186,1.15356,86.1542,300.0,142.0453338623047
872.793,0.401377,3.91078,4.70562,1.21473,33.4501,300.0,169.0355987548828
2096.01,0.568854,7.19309,7.73374,0.805778,334.354,300.0,171.0152587890625
3100.77,0.702086,8.05973,11.19486,0.64985,2327.86,300.0,113.67159271240234
3433.15,0.662538,7.81311,8.7931,0.646236,431.959,300.0,104.45707702636719
3027.36,0.792538,13.68532,13.90311,0.520271,953.813,300.0,257.79180908203125
299.814,0.13293,3.97588,6.02115,1.45626,26.4696,300.0,24.74980926513672
2997.33,0.64526,5.90265,7.7696,0.704814,883.2,300.0,309.9711608886719
1153.93,0.495585,4.09745,8.5636,1.27169,195.277,300.0,134.1899871826172
1342.48,0.702478,10.90331,11.59526,1.14284,408.94,300.0,223.208251953125
4356.69,0.771023,7.87692,9.39327,0.522789,888.318,300.0,124.09760284423828
1212.77,0.490217,7.75608,8.40604,1.10121,226.405,300.0,143.9776153564453
1189.29,0.475047,5.51095,6.80196,1.10257,15.4683,300.0,185.60670471191406
669.768,0.320096,4.14496,5.8685,1.56611,72.5138,300.0,75.3566665649414
2733.2,0.531798,6.02374,8.62664,0.740346,541.79,300.0,122.56157684326172
5323.34,0.821048,7.34149,10.78885,0.453672,941.131,300.0,87.8449478149414
3429.69,0.763885,10.84662,11.26271,0.556079,1426.26,300.0,291.32403564453125
1285.73,0.524641,5.90037,8.62459,1.33184,1330.91,300.0,89.88972473144531
80.4356,0.112078,3.68096,4.25695,2.60945,5.12391,300.0,17.187456130981445
2697.45,0.664159,5.9591,9.04346,0.799337,1155.44,300.0,213.71865844726562
919.371,0.420526,9.32475,9.63019,1.23692,149.424,300.0,58.48968505859375
1098.64,0.517991,11.18481,11.70097,1.15203,351.793,300.0,43.7327880859375
784.145,0.31623,3.96008,5.05871,1.25362,54.3458,300.0,129.51905822753906
4876.06,0.848506,9.31756,16.50609,0.374085,4890.88,300.0,81.05094146728516
3692.94,0.810193,8.66473,16.23013,0.57004,5259.06,300.0,90.66221618652344
2134.63,0.640783,5.25321,11.32266,0.942335,731.305,300.0,141.87867736816406
3803.78,0.631632,5.96077,7.47779,0.662919,322.437,300.0,159.4791259765625
6605.91,0.946439,20.67138,28.64843,0.14945,24913.9,300.0,97.63211059570312
1046.67,0.406222,6.38843,7.02858,1.14278,67.4786,300.0,129.94601440429688
2157.99,0.683248,6.95216,10.40435,0.979645,1743.57,300.0,105.90552520751953
1375.45,0.587495,5.91073,10.92454,1.3358,1262.54,300.0,40.814544677734375
1326.86,0.499122,7.83894,8.1632,1.02604,95.2007,300.0,202.25621032714844
2796.86,0.806859,22.78449,23.01322,0.439122,2739.44,300.0,162.34031677246094
3367.04,0.644499,4.91155,7.16058,0.704851,601.097,300.0,348.1713562011719
3693.29,0.711507,6.26543,7.23114,0.640645,783.693,300.0,204.4923553466797
6042.94,0.949271,21.0024,21.82918,0.157098,18524.4,300.0,77.23787689208984
778.591,0.278112,5.16662,5.56431,1.32513,53.5834,300.0,51.34574508666992
2029.33,0.678733,8.16776,9.07182,0.849356,287.022,300.0,336.7362060546875
3700.4,0.76234,7.52453,10.89927,0.626825,776.538,300.0,62.348304748535156
1731.06,0.519319,4.71538,5.64828,1.0906,169.876,300.0,161.8839569091797
839.13,0.358203,9.11324,9.23768,1.1367,385.791,300.0,72.84286499023438
340.977,0.20748,3.37842,4.85822,1.67044,30.9265,300.0,63.35615158081055
1876.4,0.657487,5.99732,8.26616,0.959358,649.626,300.0,273.4063415527344
3257.46,0.750547,8.73896,9.90281,0.681786,803.002,300.0,154.1071319580078
5446.21,0.847784,11.14366,15.70041,0.358762,5503.51,300.0,95.76681518554688
3044.65,0.79092,13.6853,14.1728,0.546209,773.54,300.0,270.40179443359375
1818.9,0.558375,7.16806,8.05566,0.845604,215.281,300.0,233.4816131591797
3416.62,0.778083,7.37802,15.25734,0.613785,4186.08,300.0,96.2643814086914
1546.2,0.503353,4.89698,6.49082,1.00868,316.393,300.0,181.92962646484375
3505.71,0.770594,8.22259,8.70645,0.620776,723.921,300.0,386.3417663574219
4544.0,0.822375,9.45183,13.39023,0.442615,1535.56,300.0,132.7466583251953
802.457,0.443287,4.03107,4.77748,1.21003,36.5468,300.0,176.43528747558594
1754.53,0.53642,6.23807,6.84307,0.886129,155.582,300.0,243.45606994628906
2753.67,0.622479,5.55059,7.46649,0.749762,860.19,300.0,280.0
988.042,0.416805,5.61537,6.63401,1.12736,86.7839,300.0,171.7558135986328
2255.51,0.694537,21.4656,21.74997,0.530916,1348.48,300.0,80.08119201660156
4018.35,0.777862,8.97764,9.63349,0.613619,1037.18,300.0,277.21087646484375
4908.76,0.843639,10.14821,14.09329,0.413516,5419.3,300.0,73.00879669189453
1812.89,0.563774,3.83233,4.8512,1.05849,100.565,300.0,263.3823547363281
1667.46,0.548548,3.30121,7.00402,0.971706,270.434,300.0,216.70497131347656
4629.22,0.759417,6.37198,9.18694,0.526618,1352.32,300.0,92.5671157836914
746.581,0.325808,5.49604,6.74964,1.53622,83.6114,300.0,55.007511138916016
987.394,0.397472,4.624,5.09131,1.10478,29.2856,300.0,170.396240234375
1799.2,0.609993,4.54766,5.79095,1.0605,165.224,300.0,273.9984130859375
6180.82,0.955549,23.17726,24.38123,0.132951,26104.2,300.0,94.78191375732422
690.824,0.297449,4.2679,5.89669,1.44665,49.739,300.0,75.51142120361328
2178.77,0.631844,3.63474,9.40377,0.88427,769.0,300.0,193.60398864746094
1754.82,0.573381,13.09386,13.399,0.746514,455.461,300.0,61.81316375732422
2162.42,0.70924,10.54736,10.78017,0.780412,463.29,300.0,203.64794921875
4155.96,0.770009,11.54158,13.20906,0.482466,1563.84,300.0,101.48953247070312
3216.79,0.730078,8.31601,11.87529,0.642528,1809.49,300.0,127.16699981689453
4163.75,0.831679,12.32288,15.29968,0.417823,2928.75,300.0,109.7038803100586
2198.98,0.646928,9.52045,10.40131,0.784753,362.492,300.0,145.42005920410156
947.97,0.39468,5.77227,6.55208,1.18131,118.577,300.0,138.0247344970703
1134.97,0.439009,9.28704,9.39031,1.05389,156.776,300.0,63.786556243896484
4473.93,0.815637,10.29331,12.23812,0.479154,1936.18,300.0,125.7550048828125
978.0,0.465505,5.97836,6.52371,1.34923,26.9183,300.0,168.4134063720703
964.47,0.406679,4.19094,5.18862,1.18394,84.0982,300.0,145.06317138671875
1794.84,0.573949,5.28085,7.75446,0.961146,152.73,300.0,287.48992919921875
870.094,0.329481,5.02373,5.8025,1.28719,122.767,300.0,99.39071655273438
542.628,0.401869,3.38645,6.34828,1.34118,81.4896,300.0,112.3138427734375
4748.73,0.761966,6.3938,9.45774,0.551356,621.125,300.0,112.0202865600586
5289.33,0.896555,15.28779,20.27847,0.268136,4797.94,300.0,84.80992889404297
764.127,0.381161,4.31093,5.74058,1.46424,117.179,300.0,118.40721130371094
191.43,0.13274,3.77962,4.09655,1.34637,6.10495,300.0,61.10663986206055
2699.74,0.591051,5.13886,7.17127,0.788871,671.834,300.0,267.40594482421875
4326.42,0.776471,9.58021,10.72202,0.522724,1730.26,300.0,90.82598876953125
800.267,0.40507,3.85059,5.48546,1.35113,70.2273,300.0,123.84798431396484
703.602,0.319755,8.02269,8.69073,1.38062,112.249,300.0,36.36763381958008
1100.1,0.529673,3.80639,4.35313,1.3636,84.1229,300.0,211.6409454345703
3878.36,0.750286,6.67915,9.57354,0.630024,886.969,300.0,118.73782348632812
2846.26,0.755909,7.1175,15.32583,0.725702,1747.05,300.0,76.93819427490234
1275.46,0.549846,20.52522,20.8319,0.742342,1030.44,300.0,23.336000442504883
2081.4,0.518303,6.45716,7.31421,0.822612,220.95,300.0,143.40757751464844
1834.28,0.698243,23.59524,23.70263,0.591176,1421.16,300.0,55.67220687866211
986.029,0.389861,3.71416,5.35639,1.16657,80.6555,300.0,141.64149475097656
1746.96,0.637004,5.13176,9.15456,0.906534,680.256,300.0,172.97216796875
587.56,0.283567,5.04805,6.0349,1.53389,73.8394,300.0,57.933319091796875
2216.09,0.660894,5.61168,10.59495,0.956387,1171.72,300.0,101.0116958618164
2296.04,0.547604,5.01564,7.36779,0.897808,150.821,300.0,165.64694213867188
5726.44,0.921013,14.31754,17.52985,0.240171,9548.02,300.0,63.30055236816406
1542.72,0.455139,4.08781,7.17059,1.02663,114.4,300.0,105.304931640625
1427.23,0.5908,22.02729,22.12516,0.697686,1179.35,300.0,25.924758911132812
1294.19,0.693792,10.74567,11.43321,1.20236,390.519,300.0,207.97100830078125
2069.79,0.691127,12.00386,12.89256,0.813885,1165.18,300.0,97.10319519042969
429.836,0.209559,4.81002,4.97387,1.49918,30.2905,300.0,50.46383285522461
929.043,0.355495,5.05709,6.45466,1.14289,203.386,300.0,129.71298217773438
3088.14,0.637664,5.79343,9.0242,0.708345,565.732,300.0,135.05006408691406
1714.07,0.549503,8.98199,9.40314,0.879963,305.148,300.0,157.03933715820312
1126.53,0.503235,3.80126,7.66149,1.30071,191.262,300.0,130.22019958496094
777.86,0.372061,4.12586,5.50595,1.31783,38.2762,300.0,146.54449462890625
2651.21,0.643702,5.63533,6.74676,0.846,299.794,300.0,220.4630584716797
224.273,0.228803,3.91818,4.28255,2.23134,10.0132,300.0,55.47240447998047
902.435,0.342127,4.40498,5.51823,1.32049,92.4574,300.0,132.1710662841797
315.389,0.179639,3.67354,5.02501,1.3437,18.5738,300.0,73.5093765258789
1013.19,0.366212,3.70829,4.86052,1.10705,24.2917,300.0,123.04702758789062
1290.95,0.415811,5.69952,6.62436,0.947368,145.221,300.0,152.68858337402344
2379.69,0.588389,4.77322,5.78948,0.937798,349.493,300.0,227.11654663085938
2277.6,0.677842,8.94942,9.57371,0.75474,475.513,300.0,176.70936584472656
639.032,0.323875,3.89265,4.99384,1.2834,57.8959,300.0,124.72145080566406
1575.2,0.595818,14.70735,15.03083,0.803945,676.51,300.0,49.128841400146484
1186.72,0.426537,3.78166,4.20974,1.14303,90.97,300.0,175.1726531982422
3324.7,0.689291,6.76725,12.02851,0.670023,1352.81,300.0,61.56816101074219
639.911,0.294683,3.57113,4.78112,1.23836,36.8294,300.0,153.3268585205078
929.514,0.527293,14.1021,14.69992,1.23637,940.177,300.0,35.86611557006836
999.226,0.379348,4.33385,4.80504,1.07428,44.2087,300.0,172.20257568359375
406.568,0.244129,3.79106,4.7684,1.69062,41.6605,300.0,63.84218215942383
3107.85,0.756115,5.66317,12.49972,0.747342,1480.44,300.0,122.50819396972656
3258.42,0.710336,7.2999,8.33631,0.675191,1240.37,300.0,162.60543823242188
