Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume
-0.0010254871148693556,-0.10462798548445185,0.0,0.0035351753986712477,-0.02339827222410046,-0.016916940446147548
-0.027847754135048763,-0.1046279863624174,0.0,0.0035351628039886063,-0.02339827695347293,-0.016916939087968787
-0.0010254824068397506,-0.12833306241712614,0.0,0.0035351652055397005,-0.02339827399167307,-0.016916936412356642
-0.0010254871148693556,-0.10462798548445185,0.0,0.0035351753986712477,-0.02339827222410046,-0.016916940446147548
-0.0010254889654849608,-0.10462798760912848,0.0,-0.010038812356748784,-0.023398272982352232,-0.016916937229301144
-0.001025486890672861,-0.10462798547368343,0.0,0.003535170337127076,-0.008291350742025921,-0.016916940674030535
-0.0010254862381649937,-0.10462798472173748,0.0,0.003535175315434279,-0.023398278824170105,0.050876672309532314
-0.027847753969739004,-0.1283330654658494,0.0,-0.010038820995250714,-0.008291357968215951,0.050876674281025776
-0.0965549943909476,0.5103726717988806,0.0,-0.005082082476680363,0.0024562090956412597,-0.004757909436884839
0.14934123991610243,0.5103726257580761,0.0,-0.0050820744522692245,0.002456229957266909,-0.004757906381952826
-0.09655499465579247,0.00907178421291369,0.0,-0.005082080359861719,0.0024562064248796894,-0.004757922206675478
-0.0965549943909476,0.5103726717988806,0.0,-0.005082082476680363,0.0024562090956412597,-0.004757909436884839
-0.09655499379412509,0.5103726709405116,0.0,0.002028095638088423,0.0024562095401536857,-0.004757909264008097
-0.09655499550999,0.5103726655381617,0.0,-0.005082082562536704,-0.02518865659794154,-0.004757908943089695
-0.09655499737506036,0.5103726736423658,0.0,-0.005082082465523928,0.0024562092656560397,-0.018593517436626586
0.14934127584352005,0.009071775887471928,0.0,0.0020280874259576004,-0.025188666251488048,-0.01859353263445278
-0.09867741123404515,-0.13747280240568216,0.0,-0.000874795897592151,-0.01047993016982214,-0.016091521156340587
-0.03808213810892387,-0.1374728043544262,0.0,-0.0008747946461274414,-0.010479929107532341,-0.016091520674914726
-0.09867741062262211,-0.06370596396154721,0.0,-0.0008747949526878296,-0.010479929026041654,-0.016091519816109214
-0.09867741123404515,-0.13747280240568216,0.0,-0.000874795897592151,-0.01047993016982214,-0.016091521156340587
-0.09867740951735571,-0.1374728025989316,0.0,-0.00843861224561504,-0.010479930005822048,-0.016091521016593693
-0.09867741126334299,-0.13747280264598274,0.0,-0.0008747958206610784,-0.014847817882352171,-0.01609152122492863
