Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Y
0.906982421875,0.219970703125,0.452880859375,0.153076171875,0.525146484375,0.829345703125,0.41066748
0.906982421875,0.219970703125,0.452880859375,0.153076171875,0.288330078125,0.034912109375,0.42313772
0.332763671875,0.516357421875,0.574951171875,0.957763671875,0.525146484375,0.034912109375,0.2684096
0.406982421875,0.719970703125,0.952880859375,0.653076171875,0.788330078125,0.329345703125,0.32497302
0.832763671875,0.719970703125,0.952880859375,0.653076171875,0.788330078125,0.329345703125,0.45509037
0.406982421875,0.016357421875,0.952880859375,0.653076171875,0.788330078125,0.329345703125,0.18712954
0.406982421875,0.719970703125,0.074951171875,0.653076171875,0.788330078125,0.329345703125,0.32497302
0.406982421875,0.719970703125,0.952880859375,0.457763671875,0.788330078125,0.329345703125,0.32269123
0.406982421875,0.719970703125,0.952880859375,0.653076171875,0.025146484375,0.329345703125,0.38591722
0.406982421875,0.719970703125,0.952880859375,0.653076171875,0.788330078125,0.534912109375,0.3252284
0.832763671875,0.016357421875,0.074951171875,0.457763671875,0.025146484375,0.534912109375,0.37616464
0.281982421875,0.094970703125,0.577880859375,0.528076171875,0.913330078125,0.204345703125,0.16625336
0.457763671875,0.094970703125,0.577880859375,0.528076171875,0.913330078125,0.204345703125,0.20205557
0.281982421875,0.641357421875,0.577880859375,0.528076171875,0.913330078125,0.204345703125,0.25761095
0.281982421875,0.094970703125,0.699951171875,0.528076171875,0.913330078125,0.204345703125,0.16625336
0.281982421875,0.094970703125,0.577880859375,0.582763671875,0.913330078125,0.204345703125,0.16689226
0.281982421875,0.094970703125,0.577880859375,0.528076171875,0.650146484375,0.204345703125,0.1729034
0.281982421875,0.094970703125,0.577880859375,0.528076171875,0.913330078125,0.659912109375,0.16895218
0.457763671875,0.641357421875,0.699951171875,0.582763671875,0.650146484375,0.659912109375,0.30340093
0.781982421875,0.594970703125,0.077880859375,0.028076171875,0.413330078125,0.704345703125,0.39118224
0.957763671875,0.594970703125,0.077880859375,0.028076171875,0.413330078125,0.704345703125,0.47480786
0.781982421875,0.141357421875,0.077880859375,0.028076171875,0.413330078125,0.704345703125,0.32024324
0.781982421875,0.594970703125,0.199951171875,0.028076171875,0.413330078125,0.704345703125,0.39118224
0.781982421875,0.594970703125,0.077880859375,0.082763671875,0.413330078125,0.704345703125,0.39302856
0.781982421875,0.594970703125,0.077880859375,0.028076171875,0.150146484375,0.704345703125,0.43319267
0.781982421875,0.594970703125,0.077880859375,0.028076171875,0.413330078125,0.159912109375,0.38658652
0.957763671875,0.141357421875,0.199951171875,0.082763671875,0.150146484375,0.159912109375,0.4431298
0.531982421875,0.344970703125,0.827880859375,0.778076171875,0.163330078125,0.954345703125,0.42821616
0.207763671875,0.344970703125,0.827880859375,0.778076171875,0.163330078125,0.954345703125,0.3615933
0.531982421875,0.391357421875,0.827880859375,0.778076171875,0.163330078125,0.954345703125,0.43456852
0.531982421875,0.344970703125,0.449951171875,0.778076171875,0.163330078125,0.954345703125,0.42821616
0.531982421875,0.344970703125,0.827880859375,0.332763671875,0.163330078125,0.954345703125,0.4230137
0.531982421875,0.344970703125,0.827880859375,0.778076171875,0.400146484375,0.954345703125,0.38757992
0.531982421875,0.344970703125,0.827880859375,0.778076171875,0.163330078125,0.409912109375,0.30587468
0.207763671875,0.391357421875,0.449951171875,0.332763671875,0.400146484375,0.409912109375,0.19976556
0.031982421875,0.844970703125,0.327880859375,0.278076171875,0.663330078125,0.454345703125,0.40796253
0.707763671875,0.844970703125,0.327880859375,0.278076171875,0.663330078125,0.454345703125,0.5529375
0.031982421875,0.891357421875,0.327880859375,0.278076171875,0.663330078125,0.454345703125,0.5438338
0.031982421875,0.844970703125,0.949951171875,0.278076171875,0.663330078125,0.454345703125,0.40796253
0.031982421875,0.844970703125,0.327880859375,0.832763671875,0.663330078125,0.454345703125,0.41444278
0.031982421875,0.844970703125,0.327880859375,0.278076171875,0.900146484375,0.454345703125,0.40202063
0.031982421875,0.844970703125,0.327880859375,0.278076171875,0.663330078125,0.909912109375,0.49486345
0.707763671875,0.891357421875,0.949951171875,0.832763671875,0.900146484375,0.909912109375,0.776248
